b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
4718592	4718592	1521784	1521800	3145728	86036	2957548	3145728	1390364	1330984	0	1626275	100	
4718592	4718592	1521776	1521808	3145728	701084	2342500	3145728	696556	56288	0	836080	94	
4718592	4718592	1521780	1521804	3145728	160260	2883324	3145728	540196	391580	0	924851	61	
4718592	4718592	1521784	1521800	3145728	326436	2717148	3145728	368396	85004	0	750108	57	
4718592	4718592	1521780	1521804	3145728	292520	2751064	3145728	527004	266012	0	915748	93	
4718592	4718592	1521792	1521792	3145728	363260	2680324	3145728	338132	0	0	1161078	0	
4718592	4718592	1521780	1521804	3145728	386544	2657040	3145728	341656	0	0	1082476	0	
4718592	4718592	1521792	1521792	3145728	388612	2654972	3145728	338060	0	0	1201220	0	
4718592	4718592	1521792	1521792	3145728	385156	2658428	3145728	338012	0	0	1093619	0	
4718592	4718592	1521792	1521792	3145728	364764	2678820	3145728	338012	0	0	1067282	0	
4718592	4718592	1521792	1521792	3145728	372660	2670924	3145728	344088	0	0	1076946	0	
4718592	4718592	1521780	1521804	3145728	365380	2678204	3145728	337888	0	0	1025041	0	
4718592	4718592	1521780	1521804	3145728	390252	2653332	3145728	337784	0	0	1154806	0	
4718592	4718592	1521780	1521804	3145728	364652	2678932	3145728	337716	0	0	940516	0	
4718592	4718592	1521792	1521792	3145728	363028	2680556	3145728	337684	0	0	1042351	0	
4718592	4718592	1521792	1521792	3145728	366532	2677052	3145728	337472	0	0	1038012	0	
4718592	4718592	1521776	1521808	3145728	385636	2657948	3145728	337012	0	0	1085401	0	
4718592	4718592	1521792	1521792	3145728	362804	2680780	3145728	337152	0	0	1193613	0	
4718592	4718592	1521780	1521804	3145728	389392	2654192	3145728	337064	0	0	1038158	0	
4718592	4718592	1521792	1521792	3145728	388592	2654992	3145728	337184	0	0	1304464	0	
4718592	4718592	1521792	1521792	3145728	365572	2678012	3145728	337084	0	0	1049266	0	
4718592	4718592	1521788	1521796	3145728	386284	2657300	3145728	336884	0	0	1070286	0	
4718592	4718592	1521776	1521808	3145728	387200	2656384	3145728	336784	0	0	934289	0	
4718592	4718592	1521792	1521792	3145728	389076	2654508	3145728	336536	0	0	1254438	0	
4718592	4718592	1521792	1521792	3145728	389096	2654488	3145728	336532	0	0	1067632	0	
4718592	4718592	1521788	1521796	3145728	364624	2678960	3145728	336240	0	0	1066066	0	
4718592	4718592	1521788	1521796	3145728	367192	2676392	3145728	335688	0	0	1033592	0	
4718592	4718592	1521792	1521792	3145728	389568	2654016	3145728	367520	0	0	933774	0	
4718592	4718592	1521788	1521796	3145728	361004	2682580	3145728	335460	0	0	1066278	0	
4718592	4718592	1521792	1521792	3145728	362128	2681456	3145728	335828	0	0	1049909	0	
4718592	4718592	1521776	1521808	3145728	368712	2674872	3145728	335956	0	0	1048412	0	
4718592	4718592	1521772	1521812	3145728	366680	2676904	3145728	335816	0	0	1107790	0	
4718592	4718592	1521788	1521796	3145728	367268	2676316	3145728	335408	0	0	1127699	0	
4718592	4718592	1521776	1521808	3145728	362076	2681508	3145728	335480	0	0	1007020	0	
4718592	4718592	1521776	1521808	3145728	388900	2654684	3145728	335260	0	0	1034923	0	
4718592	4718592	1521788	1521796	3145728	365120	2678464	3145728	334764	0	0	1053681	0	
4718592	4718592	1521788	1521796	3145728	360356	2683228	3145728	335332	0	0	1215491	0	
4718592	4718592	1521788	1521796	3145728	366216	2677368	3145728	336016	0	0	1052149	0	
4718592	4718592	1521776	1521808	3145728	386404	2657180	3145728	335496	0	0	1265165	0	
4718592	4718592	1521788	1521796	3145728	364428	2679156	3145728	335632	0	0	1081384	0	
