b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
4718592	4718592	1521776	16	3145728	56808	1464984	3145728	1319140	1294892	0	1407336	100	
4718592	4718592	1521780	12	3145728	1497520	24272	3145728	1489168	113008	0	2194890	466	
4718592	4718592	1515336	6456	3145728	17816	1503976	3145728	1393976	1376160	0	2808776	100	
4718592	4718592	1521780	12	3145728	176396	1345396	3145728	165984	64	0	274264	0	
4718592	4718592	1521792	0	3145728	129764	1392028	3145728	120320	42808	0	223285	25	
4718592	4718592	1521784	8	3145728	123152	1398640	3145728	139308	46380	0	188690	59	
4718592	4718592	1515476	6316	3145728	520416	1001376	3145728	567644	87456	0	633704	94	
4718592	4718592	1521668	124	3145728	123108	1398684	3145728	249344	133888	0	198834	27	
4718592	4718592	1521788	4	3145728	181384	1340408	3145728	235220	105644	0	245081	91	
4718592	4718592	1502880	18912	3145728	310368	1211424	3145728	314164	58156	0	395930	44	
4718592	4718592	1495048	26744	3145728	663140	858652	3145728	674368	62936	0	788740	24	
4718592	4718592	1521788	4	3145728	155876	1365916	3145728	213312	92212	0	229838	15	
4718592	4718592	1518040	3752	3145728	127828	1393964	3145728	183480	110664	0	238145	91	
4718592	4718592	1521788	4	3145728	260908	1260884	3145728	271196	64912	0	417440	89	
4718592	4718592	1470852	50940	3145728	578508	943284	3145728	536432	35456	0	589927	17	
4718592	4718592	1521684	108	3145728	167660	1354132	3145728	206176	91460	0	187011	18	
4718592	4718592	1521776	16	3145728	800572	721220	3145728	816300	114640	0	1288344	99	
4718592	4718592	1521776	16	3145728	313936	1207856	3145728	981580	697052	0	1817472	99	
4718592	4718592	1521788	4	3145728	794488	727304	3145728	998044	262712	0	1345101	92	
4718592	4718592	1521784	8	3145728	424496	1097296	3145728	1108888	718740	0	2124259	97	
4718592	4718592	1521792	0	3145728	232100	1289692	3145728	572476	365976	0	928886	93	
4718592	4718592	1521776	16	3145728	166136	1355656	3145728	405316	261852	0	411681	126	
4718592	4718592	1521788	4	3145728	162532	1359260	3145728	217320	95572	0	273709	66	
4718592	4718592	1521792	0	3145728	142596	1379196	3145728	147352	58616	0	137707	48	
4718592	4718592	1521788	4	3145728	323876	1197916	3145728	284380	23104	0	337943	26	
4718592	4718592	1521792	0	3145728	198468	1323324	3145728	247916	93740	0	150168	35	
4718592	4718592	1521776	16	3145728	181384	1340408	3145728	240112	107632	0	232090	69	
4718592	4718592	1518932	2860	3145728	243032	1278760	3145728	280160	43188	0	360326	32	
4718592	4718592	1493488	28304	3145728	683768	838024	3145728	669392	58240	0	735272	24	
4718592	4718592	1521720	72	3145728	155876	1365916	3145728	205708	91932	0	160108	15	
4718592	4718592	1521564	228	3145728	127828	1393964	3145728	178648	110408	0	221520	97	
4718592	4718592	1521780	12	3145728	255548	1266244	3145728	261520	62984	0	317794	92	
4718592	4718592	1481116	40676	3145728	578508	943284	3145728	536224	35528	0	594263	17	
4718592	4718592	1521776	16	3145728	134892	1386900	3145728	207832	91180	0	159223	18	
4718592	4718592	1521784	8	3145728	823124	698668	3145728	853208	115868	0	810156	99	
4718592	4718592	1521792	0	3145728	264448	1257344	3145728	994708	732732	0	2028622	99	
4718592	4718592	1521780	12	3145728	845312	676480	3145728	1024920	240160	0	1311207	91	
4718592	4718592	1511160	10632	3145728	355968	1165824	3145728	1093300	768168	0	1255466	97	
4718592	4718592	1521780	12	3145728	239824	1281968	3145728	515460	301024	0	851611	92	
4718592	4718592	1521764	28	3145728	128700	1393092	3145728	378340	269884	0	729229	125	
4718592	4718592	326084	1195708	3145728	0	1521792	3145728	129132	129132	0	1122905	119	
4718592	4718592	1521268	524	3145728	163204	1358588	3145728	160680	0	0	211369	0	
4718592	4718592	1520952	840	3145728	142856	1378936	3145728	215464	108600	0	112466	67	
4718592	4718592	1521788	4	3145728	123108	1398684	3145728	152012	49696	0	110595	46	
4718592	4718592	1519992	1800	3145728	86120	1435672	3145728	179152	100308	0	122944	98	
