b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
9437184	9437184	3043560	24	6291456	32844	3010740	6291456	2779964	2751020	0	2174051	100	
9437184	9437184	3043572	12	6291456	578644	2464940	6291456	503968	10204	0	479286	35	
9437184	9437184	3043572	12	6291456	464104	2579480	6291456	630396	220632	0	695016	44	
9437184	9437184	3043572	12	6291456	589552	2454032	6291456	819084	311168	0	932399	75	
9437184	9437184	1332392	1711192	6291456	0	3043584	6291456	351100	351100	0	1257134	69	
9437184	9437184	1736296	1307288	6291456	0	3043584	6291456	267696	267696	0	2007501	0	
9437184	9437184	1811396	1232188	6291456	0	3043584	6291456	285936	285936	0	1131385	0	
9437184	9437184	1797772	1245812	6291456	0	3043584	6291456	284192	284192	0	1133996	0	
9437184	9437184	1743676	1299908	6291456	0	3043584	6291456	273436	273436	0	1340339	0	
9437184	9437184	1745892	1297692	6291456	0	3043584	6291456	273368	273368	0	1044628	0	
9437184	9437184	1637944	1405640	6291456	0	3043584	6291456	249156	249156	0	1156101	0	
9437184	9437184	1555452	1488132	6291456	0	3043584	6291456	240908	240908	0	1165223	0	
9437184	9437184	1556268	1487316	6291456	0	3043584	6291456	241412	241412	0	1181390	0	
9437184	9437184	1567124	1476460	6291456	0	3043584	6291456	252976	252976	0	1052083	0	
9437184	9437184	1556144	1487440	6291456	0	3043584	6291456	242428	242428	0	1053905	0	
9437184	9437184	1662868	1380716	6291456	0	3043584	6291456	264196	264196	0	1058943	0	
9437184	9437184	1637600	1405984	6291456	0	3043584	6291456	247928	247928	0	1015036	0	
9437184	9437184	1570820	1472764	6291456	0	3043584	6291456	245524	245524	0	1027421	0	
9437184	9437184	1583212	1460372	6291456	0	3043584	6291456	246056	246056	0	1015349	0	
9437184	9437184	1704628	1338956	6291456	0	3043584	6291456	270744	270744	0	1102545	0	
9437184	9437184	1676244	1367340	6291456	0	3043584	6291456	255680	255680	0	1027369	0	
9437184	9437184	1582936	1460648	6291456	0	3043584	6291456	247648	247648	0	1082500	0	
9437184	9437184	1691600	1351984	6291456	0	3043584	6291456	282704	282704	0	1053328	0	
9437184	9437184	1652112	1391472	6291456	0	3043584	6291456	250832	250832	0	1056724	0	
9437184	9437184	1676272	1367312	6291456	0	3043584	6291456	266824	266824	0	1063438	0	
9437184	9437184	1745128	1298456	6291456	0	3043584	6291456	271900	271900	0	1232785	0	
9437184	9437184	1743080	1300504	6291456	0	3043584	6291456	273672	273672	0	1112478	0	
9437184	9437184	1651612	1391972	6291456	0	3043584	6291456	252788	252788	0	1064207	0	
9437184	9437184	1582644	1460940	6291456	0	3043584	6291456	246664	246664	0	974019	0	
9437184	9437184	1585220	1458364	6291456	0	3043584	6291456	244784	244784	0	966800	0	
9437184	9437184	1582396	1461188	6291456	0	3043584	6291456	246952	246952	0	966387	0	
9437184	9437184	1582908	1460676	6291456	0	3043584	6291456	244760	244760	0	1039607	0	
9437184	9437184	1583600	1459984	6291456	0	3043584	6291456	246456	246456	0	1447376	0	
9437184	9437184	1568176	1475408	6291456	0	3043584	6291456	242188	242188	0	1175842	0	
9437184	9437184	1570652	1472932	6291456	0	3043584	6291456	244784	244784	0	1008612	0	
9437184	9437184	1746764	1296820	6291456	0	3043584	6291456	301808	301808	0	1368824	0	
