b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
18874368	18874368	6008568	6165768	12582912	1493480	10680856	12582912	3984296	2749344	0	848388	99	
18874368	18874368	6011588	6162748	12582912	2575996	9598340	12582912	3283668	1226108	0	754676	99	
18874368	18874368	6073668	6100668	12582912	1963276	10211060	12582912	3692344	2048924	0	851337	99	
18874368	18874368	5998796	6175540	12582912	2251116	9923220	12582912	3508636	1634764	0	695698	99	
18874368	18874368	6020576	6153760	12582912	2045768	10128568	12582912	3558612	1777992	0	718568	94	
18874368	18874368	6028052	6146284	12582912	2134836	10039500	12582912	3562516	1771964	0	811197	99	
18874368	18874368	6046572	6127764	12582912	3334596	8839740	12582912	2666632	0	0	569097	0	
18874368	18874368	6075660	6098676	12582912	1443480	10730856	12582912	3898392	2657976	0	836090	99	
18874368	18874368	6024080	6150256	12582912	2552012	9622324	12582912	3293012	1231748	0	638207	99	
18874368	18874368	6017032	6157304	12582912	1783456	10390880	12582912	3567348	2052636	0	867539	99	
18874368	18874368	6028736	6145600	12582912	2318292	9856044	12582912	3436528	1506072	0	883348	99	
18874368	18874368	6046188	6128148	12582912	3212312	8962024	12582912	2666096	0	0	519284	0	
18874368	18874368	6031552	6142784	12582912	1523812	10650524	12582912	3897228	2657456	0	879305	99	
18874368	18874368	6028460	6145876	12582912	2578404	9595932	12582912	3292204	1231108	0	681830	99	
18874368	18874368	6026284	6148052	12582912	1797768	10376568	12582912	3566000	2052456	0	816651	99	
18874368	18874368	6085664	6088672	12582912	2232488	9941848	12582912	3435028	1504888	0	785005	99	
18874368	18874368	6016852	6157484	12582912	1949060	10225276	12582912	3571812	1921488	0	735759	99	
18874368	18874368	6036520	6137816	12582912	2168452	10005884	12582912	3429336	1641684	0	707137	99	
18874368	18874368	6013156	6161180	12582912	2173748	10000588	12582912	3521116	1779000	0	1238215	99	
18874368	18874368	6012364	6161972	12582912	3331576	8842760	12582912	2699380	0	0	540596	0	
18874368	18874368	6017020	6157316	12582912	1450616	10723720	12582912	3843908	2603504	0	903003	96	
18874368	18874368	6024828	6149508	12582912	2390424	9783912	12582912	3293968	1231752	0	813020	99	
