b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
15728640	15728640	5072536	104	10485760	35140	5037500	10485760	104996	100840	0	256262	95	
15728640	15728640	5072636	4	10485760	38836	5033804	10485760	8720	1056	0	152618	25	
15728640	15728640	5072596	44	10485760	4164	5068476	10485760	5328	1164	0	86149	15	
15728640	15728640	5072640	0	10485760	5144	5067496	10485760	5364	220	0	92187	5	
15728640	15728640	5072532	108	10485760	1584	5071056	10485760	2508	924	0	81333	17	
15728640	15728640	5072640	0	10485760	4628	5068012	10485760	5748	1120	0	91301	70	
15728640	15728640	5072620	20	10485760	6476	5066164	10485760	7568	1092	0	95586	23	
15728640	15728640	5072444	196	10485760	6728	5065912	10485760	6728	0	0	83996	0	
15728640	15728640	5072612	28	10485760	2088	5070552	10485760	2404	316	0	83543	4	
