b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
7864320	7864320	2536020	300	5242880	34264	2502056	5242880	103132	101100	0	265953	95	
7864320	7864320	2536300	20	5242880	1024	2535296	5242880	1024	0	0	68655	0	
7864320	7864320	2536308	12	5242880	4232	2532088	5242880	4676	444	0	80217	43	
7864320	7864320	2536280	40	5242880	3324	2532996	5242880	3804	480	0	76171	11	
7864320	7864320	2536164	156	5242880	6592	2529728	5242880	7420	828	0	80923	24	
7864320	7864320	2536296	24	5242880	2104	2534216	5242880	2104	0	0	65116	0	
7864320	7864320	2536184	136	5242880	7792	2528528	5242880	7792	0	0	79981	0	
7864320	7864320	2536216	104	5242880	4092	2532228	5242880	6532	2440	0	83209	31	
7864320	7864320	2536320	0	5242880	6780	2529540	5242880	7332	552	0	85104	13	
7864320	7864320	2536280	40	5242880	6412	2529908	5242880	6412	0	0	70759	0	
7864320	7864320	2536176	144	5242880	4436	2531884	5242880	4436	0	0	70866	0	
7864320	7864320	2536316	4	5242880	2940	2533380	5242880	4444	1504	0	82701	33	
7864320	7864320	2536284	36	5242880	6188	2530132	5242880	6668	480	0	73710	16	
7864320	7864320	2536240	80	5242880	2280	2534040	5242880	2280	0	0	67437	0	
7864320	7864320	2536292	28	5242880	4960	2531360	5242880	4960	0	0	122136	0	
7864320	7864320	2536296	24	5242880	4036	2532284	5242880	4036	0	0	72030	0	
7864320	7864320	2536120	200	5242880	2588	2533732	5242880	2904	316	0	68942	7	
7864320	7864320	2536244	76	5242880	6252	2530068	5242880	6252	0	0	70679	0	
7864320	7864320	2536320	0	5242880	2472	2533848	5242880	2472	0	0	70629	0	
7864320	7864320	2536320	0	5242880	5676	2530644	5242880	5676	0	0	90531	0	
