b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
17301504	17301504	5579872	32	11534336	36848	5543056	11534336	106360	99788	0	251634	96	
17301504	17301504	5579824	80	11534336	37664	5542240	11534336	8540	1956	0	120779	29	
17301504	17301504	5579732	172	11534336	5284	5574620	11534336	6292	1008	0	130867	15	
17301504	17301504	5579900	4	11534336	2588	5577316	11534336	3192	604	0	93944	11	
17301504	17301504	5579776	128	11534336	5708	5574196	11534336	5708	0	0	82176	0	
17301504	17301504	5579880	24	11534336	8936	5570968	11534336	9516	580	0	97290	10	
17301504	17301504	5579860	44	11534336	7784	5572120	11534336	10352	2568	0	97944	28	
17301504	17301504	5579772	132	11534336	1908	5577996	11534336	3772	1864	0	98203	23	
