b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
6291456	6291456	2028804	2029308	4194304	34380	4023732	4194304	102900	99560	0	250531	96	
6291456	6291456	2028980	2029132	4194304	6660	4051452	4194304	7816	1156	0	90073	34	
6291456	6291456	2029008	2029104	4194304	4736	4053376	4194304	6464	1728	0	104570	25	
6291456	6291456	2028940	2029172	4194304	3912	4054200	4194304	6024	2112	0	107692	44	
6291456	6291456	2028800	2029312	4194304	4700	4053412	4194304	4772	72	0	81366	1	
6291456	6291456	2028984	2029128	4194304	5576	4052536	4194304	6836	1260	0	78910	26	
6291456	6291456	2029044	2029068	4194304	2820	4055292	4194304	2820	0	0	75056	0	
6291456	6291456	2029052	2029060	4194304	4156	4053956	4194304	4156	0	0	71820	0	
6291456	6291456	2028624	2029488	4194304	2672	4055440	4194304	2672	0	0	68731	0	
6291456	6291456	2028976	2029136	4194304	3540	4054572	4194304	3760	220	0	78229	8	
6291456	6291456	2028996	2029116	4194304	2032	4056080	4194304	2032	0	0	69485	0	
6291456	6291456	2028728	2029384	4194304	2728	4055384	4194304	2728	0	0	68717	0	
6291456	6291456	2029052	2029060	4194304	5880	4052232	4194304	5880	0	0	71321	0	
6291456	6291456	2029044	2029068	4194304	6952	4051160	4194304	6952	0	0	75960	0	
6291456	6291456	2029056	2029056	4194304	5236	4052876	4194304	6788	1552	0	81158	22	
6291456	6291456	2029016	2029096	4194304	5280	4052832	4194304	5436	156	0	84903	2	
6291456	6291456	2028828	2029284	4194304	2428	4055684	4194304	2428	0	0	64578	0	
6291456	6291456	2029032	2029080	4194304	5808	4052304	4194304	5808	0	0	69652	0	
6291456	6291456	2028872	2029240	4194304	6412	4051700	4194304	6412	0	0	66863	0	
6291456	6291456	2028952	2029160	4194304	2312	4055800	4194304	2312	0	0	77750	0	
6291456	6291456	2029028	2029084	4194304	5548	4052564	4194304	5548	0	0	73978	0	
6291456	6291456	2029012	2029100	4194304	6076	4052036	4194304	6944	868	0	77211	15	
6291456	6291456	2029028	2029084	4194304	2328	4055784	4194304	2328	0	0	63436	0	
6291456	6291456	2029044	2029068	4194304	2940	4055172	4194304	2940	0	0	57331	0	
6291456	6291456	2028652	2029460	4194304	2152	4055960	4194304	2152	0	0	51570	0	
