b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
15728640	15728640	5072476	5072804	10485760	34872	10110408	10485760	105148	100468	0	254095	92	
15728640	15728640	5072516	5072764	10485760	4692	10140588	10485760	6720	2028	0	91963	43	
15728640	15728640	5072596	5072684	10485760	36112	10109168	10485760	6604	1992	0	110466	42	
15728640	15728640	5072568	5072712	10485760	3252	10142028	10485760	3856	604	0	88000	13	
15728640	15728640	5072532	5072748	10485760	2984	10142296	10485760	2984	0	0	81793	0	
15728640	15728640	5072532	5072748	10485760	4580	10140700	10485760	4980	400	0	87636	13	
15728640	15728640	5072588	5072692	10485760	2284	10142996	10485760	3304	1020	0	83362	22	
15728640	15728640	5072640	5072640	10485760	6412	10138868	10485760	6412	0	0	105108	0	
15728640	15728640	5072232	5073048	10485760	3284	10141996	10485760	3600	316	0	75012	4	
