b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
34603008	34603008	11159780	11159836	23068672	34832	22284784	23068672	57636	51024	0	193529	91	
34603008	34603008	11159800	11159816	23068672	4252	22315364	23068672	7500	3248	0	82386	49	
34603008	34603008	11159792	11159824	23068672	3148	22316468	23068672	5108	1960	0	70702	46	
34603008	34603008	11159776	11159840	23068672	2152	22317464	23068672	2152	0	0	59572	0	
34603008	34603008	11159764	11159852	23068672	3256	22316360	23068672	3308	52	0	64848	2	
34603008	34603008	11159788	11159828	23068672	3132	22316484	23068672	3132	0	0	61849	0	
34603008	34603008	11159724	11159892	23068672	2404	22317212	23068672	2740	336	0	63924	10	
34603008	34603008	11159808	11159808	23068672	2556	22317060	23068672	2608	52	0	64031	2	
34603008	34603008	11159776	11159840	23068672	1912	22317704	23068672	1912	0	0	58187	0	
34603008	34603008	11159788	11159828	23068672	2200	22317416	23068672	2200	0	0	58219	0	
34603008	34603008	11159804	11159812	23068672	2200	22317416	23068672	2240	40	0	62982	1	
34603008	34603008	11159756	11159860	23068672	1932	22317684	23068672	1932	0	0	57437	0	
34603008	34603008	11159796	11159820	23068672	2272	22317344	23068672	2272	0	0	57381	0	
34603008	34603008	11159792	11159824	23068672	2140	22317476	23068672	2152	12	0	59754	0	
34603008	34603008	11159804	11159812	23068672	2052	22317564	23068672	2052	0	0	56586	0	
34603008	34603008	11159776	11159840	23068672	2484	22317132	23068672	2484	0	0	57691	0	
34603008	34603008	11159784	11159832	23068672	2260	22317356	23068672	2272	12	0	59830	0	
34603008	34603008	11159796	11159820	23068672	1972	22317644	23068672	1972	0	0	56040	0	
34603008	34603008	11159796	11159820	23068672	1884	22317732	23068672	1884	0	0	54146	0	
34603008	34603008	11159800	11159816	23068672	2664	22316952	23068672	2676	12	0	62586	0	
34603008	34603008	11159804	11159812	23068672	2152	22317464	23068672	2152	0	0	56310	0	
34603008	34603008	11159800	11159816	23068672	2104	22317512	23068672	2104	0	0	56187	0	
34603008	34603008	11159776	11159840	23068672	2944	22316672	23068672	2956	12	0	62651	0	
34603008	34603008	11159760	11159856	23068672	2152	22317464	23068672	2152	0	0	55631	0	
34603008	34603008	11159760	11159856	23068672	2052	22317564	23068672	2052	0	0	54816	0	
34603008	34603008	11159768	11159848	23068672	3256	22316360	23068672	3268	12	0	62506	0	
34603008	34603008	11159756	11159860	23068672	2112	22317504	23068672	2112	0	0	56898	0	
34603008	34603008	11159804	11159812	23068672	2436	22317180	23068672	2436	0	0	58173	0	
34603008	34603008	11159784	11159832	23068672	2160	22317456	23068672	2172	12	0	60279	0	
34603008	34603008	11159784	11159832	23068672	2032	22317584	23068672	2032	0	0	56417	0	
34603008	34603008	11159804	11159812	23068672	2788	22316828	23068672	2788	0	0	59185	0	
34603008	34603008	11159808	11159808	23068672	1764	22317852	23068672	1764	0	0	55640	0	
34603008	34603008	11159768	11159848	23068672	2260	22317356	23068672	2272	12	0	59681	0	
34603008	34603008	11159772	11159844	23068672	2364	22317252	23068672	2364	0	0	56760	0	
34603008	34603008	11159700	11159916	23068672	1992	22317624	23068672	1992	0	0	55901	0	
34603008	34603008	11159768	11159848	23068672	2884	22316732	23068672	2896	12	0	62269	0	
34603008	34603008	11159800	11159816	23068672	2112	22317504	23068672	2112	0	0	52862	0	
34603008	34603008	11159776	11159840	23068672	2092	22317524	23068672	2092	0	0	56247	0	
34603008	34603008	11159808	11159808	23068672	1632	22317984	23068672	1644	12	0	57466	0	
34603008	34603008	11159776	11159840	23068672	2748	22316868	23068672	2748	0	0	57886	0	
34603008	34603008	11159804	11159812	23068672	2152	22317464	23068672	2152	0	0	55578	0	
34603008	34603008	11159788	11159828	23068672	1980	22317636	23068672	1992	12	0	59733	0	
34603008	34603008	11159768	11159848	23068672	2584	22317032	23068672	2584	0	0	58132	0	
34603008	34603008	11159784	11159832	23068672	1704	22317912	23068672	1704	0	0	68354	0	
34603008	34603008	11159800	11159816	23068672	2512	22317104	23068672	2524	12	0	61170	0	
34603008	34603008	11159776	11159840	23068672	3048	22316568	23068672	3048	0	0	57824	0	
34603008	34603008	11159760	11159856	23068672	2052	22317564	23068672	2052	0	0	55732	0	
34603008	34603008	11159784	11159832	23068672	2292	22317324	23068672	2304	12	0	59385	0	
34603008	34603008	11159784	11159832	23068672	2584	22317032	23068672	2584	0	0	56419	0	
34603008	34603008	11159772	11159844	23068672	2052	22317564	23068672	2052	0	0	54829	0	
34603008	34603008	11159792	11159824	23068672	2784	22316832	23068672	2796	12	0	60216	0	
34603008	34603008	11159808	11159808	23068672	1620	22317996	23068672	1620	0	0	53290	0	
34603008	34603008	11159768	11159848	23068672	2788	22316828	23068672	2788	0	0	63771	0	
34603008	34603008	11159804	11159812	23068672	2424	22317192	23068672	2436	12	0	59615	0	
34603008	34603008	11159808	11159808	23068672	2020	22317596	23068672	2020	0	0	81280	0	
34603008	34603008	11159740	11159876	23068672	2676	22316940	23068672	2676	0	0	81604	0	
34603008	34603008	11159800	11159816	23068672	2100	22317516	23068672	2112	12	0	83882	0	
34603008	34603008	11159800	11159816	23068672	2092	22317524	23068672	2092	0	0	54914	0	
34603008	34603008	11159744	11159872	23068672	1992	22317624	23068672	1992	0	0	55795	0	
34603008	34603008	11159780	11159836	23068672	1800	22317816	23068672	1800	0	0	53477	0	
34603008	34603008	11159792	11159824	23068672	1992	22317624	23068672	2004	12	0	58503	0	
34603008	34603008	11159800	11159816	23068672	2172	22317444	23068672	2172	0	0	55431	0	
34603008	34603008	11159776	11159840	23068672	2052	22317564	23068672	2052	0	0	53525	0	
34603008	34603008	11159788	11159828	23068672	1860	22317756	23068672	1872	12	0	56581	0	
34603008	34603008	11159768	11159848	23068672	2212	22317404	23068672	2212	0	0	53927	0	
34603008	34603008	11159788	11159828	23068672	2896	22316720	23068672	2896	0	0	55375	0	
34603008	34603008	11159760	11159856	23068672	1980	22317636	23068672	1992	12	0	58470	0	
34603008	34603008	11159804	11159812	23068672	2304	22317312	23068672	2304	0	0	51412	0	
34603008	34603008	11159776	11159840	23068672	2152	22317464	23068672	2152	0	0	55522	0	
34603008	34603008	11159788	11159828	23068672	2260	22317356	23068672	2272	12	0	59369	0	
34603008	34603008	11159808	11159808	23068672	2796	22316820	23068672	2796	0	0	56431	0	
34603008	34603008	11159796	11159820	23068672	1872	22317744	23068672	1872	0	0	49322	0	
34603008	34603008	11159792	11159824	23068672	2100	22317516	23068672	2112	12	0	57763	0	
34603008	34603008	11159756	11159860	23068672	3108	22316508	23068672	3108	0	0	55635	0	
34603008	34603008	11159800	11159816	23068672	1764	22317852	23068672	1764	0	0	55346	0	
34603008	34603008	11159788	11159828	23068672	2724	22316892	23068672	2736	12	0	59511	0	
34603008	34603008	11159788	11159828	23068672	1992	22317624	23068672	1992	0	0	53972	0	
34603008	34603008	11159796	11159820	23068672	2544	22317072	23068672	2544	0	0	54329	0	
34603008	34603008	11159752	11159864	23068672	2824	22316792	23068672	2836	12	0	59170	0	
34603008	34603008	11159796	11159820	23068672	2112	22317504	23068672	2112	0	0	53588	0	
34603008	34603008	11159776	11159840	23068672	1944	22317672	23068672	1944	0	0	53520	0	
34603008	34603008	11159788	11159828	23068672	2040	22317576	23068672	2052	12	0	58314	0	
34603008	34603008	11159800	11159816	23068672	2012	22317604	23068672	2012	0	0	52807	0	
34603008	34603008	11159780	11159836	23068672	2316	22317300	23068672	2316	0	0	53917	0	
34603008	34603008	11159776	11159840	23068672	2020	22317596	23068672	2020	0	0	53135	0	
34603008	34603008	11159768	11159848	23068672	1932	22317684	23068672	1944	12	0	56529	0	
34603008	34603008	11159736	11159880	23068672	1992	22317624	23068672	1992	0	0	52307	0	
34603008	34603008	11159752	11159864	23068672	2484	22317132	23068672	2484	0	0	54036	0	
34603008	34603008	11159788	11159828	23068672	2332	22317284	23068672	2344	12	0	57581	0	
34603008	34603008	11159804	11159812	23068672	1912	22317704	23068672	1912	0	0	53774	0	
34603008	34603008	11159756	11159860	23068672	3268	22316348	23068672	3268	0	0	56850	0	
34603008	34603008	11159792	11159824	23068672	2532	22317084	23068672	2544	12	0	57409	0	
34603008	34603008	11159772	11159844	23068672	2364	22317252	23068672	2364	0	0	56813	0	
34603008	34603008	11159752	11159864	23068672	2628	22316988	23068672	2628	0	0	55548	0	
34603008	34603008	11159788	11159828	23068672	2040	22317576	23068672	2052	12	0	58334	0	
34603008	34603008	11159760	11159856	23068672	3108	22316508	23068672	3108	0	0	55608	0	
34603008	34603008	11159756	11159860	23068672	2424	22317192	23068672	2424	0	0	53434	0	
34603008	34603008	11159792	11159824	23068672	2080	22317536	23068672	2092	12	0	57706	0	
34603008	34603008	11159768	11159848	23068672	2484	22317132	23068672	2484	0	0	54421	0	
34603008	34603008	11159796	11159820	23068672	1932	22317684	23068672	1932	0	0	53237	0	
34603008	34603008	11159804	11159812	23068672	3076	22316540	23068672	3088	12	0	59676	0	
34603008	34603008	11159808	11159808	23068672	1960	22317656	23068672	1960	0	0	55182	0	
34603008	34603008	11159784	11159832	23068672	2524	22317092	23068672	2524	0	0	53944	0	
34603008	34603008	11159780	11159836	23068672	2704	22316912	23068672	2716	12	0	58205	0	
34603008	34603008	11159768	11159848	23068672	1884	22317732	23068672	1884	0	0	53908	0	
34603008	34603008	11159808	11159808	23068672	2012	22317604	23068672	2012	0	0	48273	0	
34603008	34603008	11159772	11159844	23068672	1632	22317984	23068672	1644	12	0	55760	0	
34603008	34603008	11159800	11159816	23068672	2152	22317464	23068672	2152	0	0	49484	0	
34603008	34603008	11159752	11159864	23068672	2052	22317564	23068672	2052	0	0	53160	0	
34603008	34603008	11159748	11159868	23068672	1692	22317924	23068672	1704	12	0	55512	0	
34603008	34603008	11159764	11159852	23068672	1912	22317704	23068672	1912	0	0	54564	0	
34603008	34603008	11159772	11159844	23068672	2376	22317240	23068672	2376	0	0	54935	0	
34603008	34603008	11159804	11159812	23068672	1764	22317852	23068672	1764	0	0	53142	0	
34603008	34603008	11159800	11159816	23068672	2532	22317084	23068672	2544	12	0	59736	0	
34603008	34603008	11159808	11159808	23068672	1992	22317624	23068672	1992	0	0	52812	0	
34603008	34603008	11159768	11159848	23068672	2344	22317272	23068672	2344	0	0	83010	0	
34603008	34603008	11159808	11159808	23068672	2140	22317476	23068672	2152	12	0	57660	0	
34603008	34603008	11159756	11159860	23068672	2212	22317404	23068672	2212	0	0	53186	0	
34603008	34603008	11159736	11159880	23068672	3048	22316568	23068672	3048	0	0	55411	0	
34603008	34603008	11159744	11159872	23068672	1980	22317636	23068672	1992	12	0	57336	0	
34603008	34603008	11159780	11159836	23068672	2064	22317552	23068672	2064	0	0	53144	0	
34603008	34603008	11159772	11159844	23068672	2484	22317132	23068672	2484	0	0	53357	0	
34603008	34603008	11159796	11159820	23068672	2260	22317356	23068672	2272	12	0	57915	0	
34603008	34603008	11159780	11159836	23068672	2696	22316920	23068672	2696	0	0	49698	0	
34603008	34603008	11159792	11159824	23068672	1860	22317756	23068672	1860	0	0	51943	0	
34603008	34603008	11159804	11159812	23068672	2380	22317236	23068672	2392	12	0	58544	0	
34603008	34603008	11159800	11159816	23068672	2092	22317524	23068672	2092	0	0	53456	0	
34603008	34603008	11159772	11159844	23068672	2304	22317312	23068672	2304	0	0	54936	0	
34603008	34603008	11159788	11159828	23068672	2200	22317416	23068672	2212	12	0	58637	0	
34603008	34603008	11159792	11159824	23068672	2584	22317032	23068672	2584	0	0	54401	0	
34603008	34603008	11159756	11159860	23068672	2020	22317596	23068672	2020	0	0	54574	0	
34603008	34603008	11159788	11159828	23068672	2944	22316672	23068672	2956	12	0	58610	0	
34603008	34603008	11159784	11159832	23068672	2232	22317384	23068672	2232	0	0	54401	0	
34603008	34603008	11159760	11159856	23068672	2052	22317564	23068672	2052	0	0	53874	0	
34603008	34603008	11159768	11159848	23068672	2260	22317356	23068672	2272	12	0	58869	0	
34603008	34603008	11159776	11159840	23068672	2756	22316860	23068672	2756	0	0	54698	0	
34603008	34603008	11159752	11159864	23068672	1800	22317816	23068672	1800	0	0	52317	0	
34603008	34603008	11159772	11159844	23068672	2152	22317464	23068672	2152	0	0	52000	0	
34603008	34603008	11159768	11159848	23068672	2956	22316660	23068672	2968	12	0	54626	0	
34603008	34603008	11159764	11159852	23068672	2212	22317404	23068672	2212	0	0	52856	0	
34603008	34603008	11159800	11159816	23068672	2524	22317092	23068672	2524	0	0	54206	0	
34603008	34603008	11159780	11159836	23068672	3096	22316520	23068672	3108	12	0	59477	0	
34603008	34603008	11159760	11159856	23068672	1992	22317624	23068672	1992	0	0	52681	0	
34603008	34603008	11159776	11159840	23068672	2856	22316760	23068672	2856	0	0	54653	0	
34603008	34603008	11159800	11159816	23068672	2572	22317044	23068672	2584	12	0	58797	0	
34603008	34603008	11159800	11159816	23068672	2052	22317564	23068672	2052	0	0	52555	0	
34603008	34603008	11159776	11159840	23068672	2856	22316760	23068672	2856	0	0	54509	0	
34603008	34603008	11159800	11159816	23068672	1860	22317756	23068672	1872	12	0	57194	0	
34603008	34603008	11159772	11159844	23068672	2968	22316648	23068672	2968	0	0	57755	0	
34603008	34603008	11159808	11159808	23068672	2004	22317612	23068672	2004	0	0	53185	0	
34603008	34603008	11159756	11159860	23068672	2040	22317576	23068672	2052	12	0	58192	0	
34603008	34603008	11159756	11159860	23068672	2616	22317000	23068672	2616	0	0	53555	0	
34603008	34603008	11159808	11159808	23068672	1644	22317972	23068672	1644	0	0	52250	0	
34603008	34603008	11159808	11159808	23068672	1920	22317696	23068672	1932	12	0	56351	0	
34603008	34603008	11159800	11159816	23068672	2304	22317312	23068672	2304	0	0	54618	0	
34603008	34603008	11159788	11159828	23068672	2152	22317464	23068672	2152	0	0	53243	0	
34603008	34603008	11159764	11159852	23068672	2040	22317576	23068672	2052	12	0	52833	0	
34603008	34603008	11159800	11159816	23068672	1992	22317624	23068672	1992	0	0	53287	0	
34603008	34603008	11159800	11159816	23068672	2004	22317612	23068672	2004	0	0	48441	0	
34603008	34603008	11159752	11159864	23068672	2272	22317344	23068672	2284	12	0	57294	0	
34603008	34603008	11159768	11159848	23068672	2052	22317564	23068672	2052	0	0	52631	0	
34603008	34603008	11159772	11159844	23068672	2796	22316820	23068672	2796	0	0	54580	0	
34603008	34603008	11159756	11159860	23068672	1888	22317728	23068672	1900	12	0	58288	0	
34603008	34603008	11159768	11159848	23068672	2424	22317192	23068672	2424	0	0	53863	0	
34603008	34603008	11159796	11159820	23068672	2272	22317344	23068672	2272	0	0	57589	0	
34603008	34603008	11159752	11159864	23068672	1704	22317912	23068672	1704	0	0	53843	0	
34603008	34603008	11159804	11159812	23068672	2472	22317144	23068672	2484	12	0	59574	0	
34603008	34603008	11159776	11159840	23068672	2212	22317404	23068672	2212	0	0	54178	0	
34603008	34603008	11159780	11159836	23068672	2052	22317564	23068672	2052	0	0	52995	0	
34603008	34603008	11159800	11159816	23068672	3196	22316420	23068672	3208	12	0	60445	0	
34603008	34603008	11159792	11159824	23068672	1912	22317704	23068672	1912	0	0	52370	0	
34603008	34603008	11159764	11159852	23068672	2736	22316880	23068672	2736	0	0	53834	0	
34603008	34603008	11159804	11159812	23068672	1980	22317636	23068672	1992	12	0	57713	0	
34603008	34603008	11159780	11159836	23068672	2444	22317172	23068672	2444	0	0	54188	0	
34603008	34603008	11159756	11159860	23068672	2776	22316840	23068672	2776	0	0	55584	0	
34603008	34603008	11159768	11159848	23068672	2412	22317204	23068672	2424	12	0	62506	0	
34603008	34603008	11159804	11159812	23068672	1752	22317864	23068672	1752	0	0	57753	0	
34603008	34603008	11159772	11159844	23068672	1632	22317984	23068672	1632	0	0	61500	0	
34603008	34603008	11159756	11159860	23068672	2260	22317356	23068672	2272	12	0	70209	0	
34603008	34603008	11159768	11159848	23068672	5736	22313880	23068672	5736	0	0	67441	0	
34603008	34603008	11159760	11159856	23068672	1616	22318000	23068672	4712	3096	0	65386	53	
34603008	34603008	11159768	11159848	23068672	1916	22317700	23068672	1928	12	0	58725	0	
34603008	34603008	11159796	11159820	23068672	1976	22317640	23068672	1976	0	0	52772	0	
34603008	34603008	11159752	11159864	23068672	2468	22317148	23068672	2468	0	0	63056	0	
34603008	34603008	11159788	11159828	23068672	2316	22317300	23068672	2328	12	0	57167	0	
34603008	34603008	11159796	11159820	23068672	1856	22317760	23068672	1856	0	0	52811	0	
34603008	34603008	11159756	11159860	23068672	3252	22316364	23068672	3252	0	0	55659	0	
34603008	34603008	11159804	11159812	23068672	2456	22317160	23068672	2468	12	0	57444	0	
34603008	34603008	11159772	11159844	23068672	2348	22317268	23068672	2348	0	0	53145	0	
34603008	34603008	11159752	11159864	23068672	2612	22317004	23068672	2612	0	0	53025	0	
34603008	34603008	11159772	11159844	23068672	1988	22317628	23068672	1988	0	0	51398	0	
34603008	34603008	11159760	11159856	23068672	3080	22316536	23068672	3092	12	0	57962	0	
34603008	34603008	11159804	11159812	23068672	2468	22317148	23068672	2468	0	0	52451	0	
34603008	34603008	11159808	11159808	23068672	1976	22317640	23068672	1976	0	0	51462	0	
34603008	34603008	11159768	11159848	23068672	2396	22317220	23068672	2408	12	0	58047	0	
34603008	34603008	11159800	11159816	23068672	2156	22317460	23068672	2156	0	0	52941	0	
34603008	34603008	11159760	11159856	23068672	2468	22317148	23068672	2468	0	0	53877	0	
34603008	34603008	11159808	11159808	23068672	1904	22317712	23068672	1916	12	0	57071	0	
34603008	34603008	11159804	11159812	23068672	2348	22317268	23068672	2348	0	0	54119	0	
34603008	34603008	11159792	11159824	23068672	2360	22317256	23068672	2360	0	0	53525	0	
34603008	34603008	11159808	11159808	23068672	1884	22317732	23068672	1896	12	0	56669	0	
34603008	34603008	11159752	11159864	23068672	2096	22317520	23068672	2096	0	0	52730	0	
34603008	34603008	11159756	11159860	23068672	2136	22317480	23068672	2136	0	0	52656	0	
