b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
9437184	9437184	3043576	3043592	6291456	33332	6053836	6291456	55012	52068	0	150722	97	
9437184	9437184	3043556	3043612	6291456	3804	6083364	6291456	5584	1780	0	106835	60	
9437184	9437184	3043560	3043608	6291456	4260	6082908	6291456	4728	468	0	93521	12	
9437184	9437184	3043544	3043624	6291456	4528	6082640	6291456	5836	1308	0	221502	30	
9437184	9437184	3043548	3043620	6291456	2312	6084856	6291456	5764	3452	0	89603	76	
9437184	9437184	3043528	3043640	6291456	4040	6083128	6291456	5272	1232	0	57838	53	
9437184	9437184	3043576	3043592	6291456	4696	6082472	6291456	5820	1124	0	53228	27	
9437184	9437184	3043568	3043600	6291456	3268	6083900	6291456	3332	64	0	64027	1	
9437184	9437184	3043532	3043636	6291456	1832	6085336	6291456	1832	0	0	44834	0	
9437184	9437184	3043540	3043628	6291456	4492	6082676	6291456	4492	0	0	77420	0	
9437184	9437184	3043552	3043616	6291456	2052	6085116	6291456	2332	280	0	48349	6	
9437184	9437184	3043556	3043612	6291456	3052	6084116	6291456	3052	0	0	44679	0	
9437184	9437184	3043552	3043616	6291456	3928	6083240	6291456	3980	52	0	48824	1	
9437184	9437184	3043560	3043608	6291456	492	6086676	6291456	3828	3336	0	45680	84	
9437184	9437184	3043532	3043636	6291456	1900	6085268	6291456	1900	0	0	38060	0	
9437184	9437184	3043556	3043612	6291456	2352	6084816	6291456	2352	0	0	38098	0	
9437184	9437184	3043568	3043600	6291456	2260	6084908	6291456	2260	0	0	37972	0	
9437184	9437184	3043548	3043620	6291456	2696	6084472	6291456	2696	0	0	38048	0	
9437184	9437184	3043572	3043596	6291456	3256	6083912	6291456	3308	52	0	42573	1	
9437184	9437184	3043556	3043612	6291456	1992	6085176	6291456	1992	0	0	36911	0	
9437184	9437184	3043532	3043636	6291456	2724	6084444	6291456	2724	0	0	38121	0	
9437184	9437184	3043544	3043624	6291456	3556	6083612	6291456	3556	0	0	43878	0	
9437184	9437184	3043532	3043636	6291456	2032	6085136	6291456	2704	672	0	46642	18	
9437184	9437184	3043568	3043600	6291456	2140	6085028	6291456	2192	52	0	40667	2	
9437184	9437184	3043544	3043624	6291456	2112	6085056	6291456	2112	0	0	36041	0	
9437184	9437184	3043580	3043588	6291456	2040	6085128	6291456	2040	0	0	34125	0	
9437184	9437184	3043532	3043636	6291456	2200	6084968	6291456	2200	0	0	36451	0	
9437184	9437184	3043548	3043620	6291456	2032	6085136	6291456	2032	0	0	35612	0	
9437184	9437184	3043564	3043604	6291456	1980	6085188	6291456	2032	52	0	37655	2	
9437184	9437184	3043556	3043612	6291456	472	6086696	6291456	2080	1608	0	40825	81	
9437184	9437184	3043540	3043628	6291456	1980	6085188	6291456	1980	0	0	37286	0	
9437184	9437184	3043528	3043640	6291456	1992	6085176	6291456	1992	0	0	35774	0	
9437184	9437184	3043576	3043592	6291456	2040	6085128	6291456	2040	0	0	36214	0	
9437184	9437184	3043532	3043636	6291456	3060	6084108	6291456	3060	0	0	38744	0	
