b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
1572864	1572864	507248	507280	1048576	37368	977160	1048576	110060	72692	0	263331	62	
1572864	1572864	507260	507268	1048576	82988	931540	1048576	120100	37112	0	308997	99	
1572864	1572864	507252	507276	1048576	339832	674696	1048576	325528	9968	0	580205	12	
1572864	1572864	507232	507296	1048576	134320	880208	1048576	449880	315560	0	1010826	100	
1572864	1572864	507252	507276	1048576	118516	896012	1048576	200876	82360	0	436685	61	
1572864	1572864	507252	507276	1048576	129720	884808	1048576	248236	118516	0	518953	100	
1572864	1572864	507252	507276	1048576	135000	879528	1048576	233500	98500	0	561029	75	
1572864	1572864	507252	507276	1048576	205796	808732	1048576	299236	93440	0	558817	69	
1572864	1572864	507252	507276	1048576	108360	906168	1048576	271756	163396	0	560496	79	
1572864	1572864	507252	507276	1048576	119280	895248	1048576	195920	76640	0	387676	70	
1572864	1572864	507252	507276	1048576	128820	885708	1048576	248100	119280	0	547573	100	
1572864	1572864	507252	507276	1048576	209040	805488	1048576	307680	98640	0	573941	76	
1572864	1572864	507256	507272	1048576	121384	893144	1048576	280724	159340	0	554024	76	
1572864	1572864	507252	507276	1048576	139220	875308	1048576	213684	74464	0	415083	61	
1572864	1572864	507252	507276	1048576	113700	900828	1048576	238860	125160	0	484389	89	
1572864	1572864	507236	507292	1048576	59564	954964	1048576	59564	0	0	207274	0	
1572864	1572864	507248	507280	1048576	97048	917480	1048576	105296	8248	0	302222	13	
1572864	1572864	507252	507276	1048576	144800	869728	1048576	213288	68488	0	506122	70	
1572864	1572864	507252	507276	1048576	310652	703876	1048576	358580	72200	0	710712	49	
1572864	1572864	507252	507276	1048576	112640	901888	1048576	399020	286380	0	883154	100	
1572864	1572864	507252	507276	1048576	150460	864068	1048576	215760	65300	0	468127	57	
1572864	1572864	507252	507276	1048576	128900	885628	1048576	227480	98580	0	529078	65	
1572864	1572864	507252	507276	1048576	109240	905288	1048576	215400	106160	0	473329	82	
1572864	1572864	507252	507276	1048576	210968	803560	1048576	318848	107880	0	634426	98	
1572864	1572864	507252	507276	1048576	119520	895008	1048576	284288	164768	0	600364	78	
1572864	1572864	507260	507268	1048576	146728	867800	1048576	218468	71740	0	445540	60	
1572864	1572864	507252	507276	1048576	123000	891528	1048576	220528	97528	0	522275	66	
1572864	1572864	507232	507296	1048576	187180	827348	1048576	310180	123000	0	643365	100	
1572864	1572864	507252	507276	1048576	119780	894748	1048576	264680	144900	0	703172	77	
1572864	1572864	507252	507276	1048576	146352	868176	1048576	225612	79260	0	438705	66	
1572864	1572864	507252	507276	1048576	16768	997760	1048576	16960	192	0	78535	0	
1572864	1572864	507252	507276	1048576	69644	944884	1048576	84336	14692	0	195017	87	
1572864	1572864	507252	507276	1048576	136940	877588	1048576	139012	2072	0	278116	2	
1572864	1572864	507252	507276	1048576	171820	842708	1048576	217840	46020	0	410374	33	
1572864	1572864	507232	507296	1048576	288252	726276	1048576	435760	171780	0	789590	99	
1572864	1572864	507252	507276	1048576	74640	939888	1048576	333340	258700	0	760345	97	
1572864	1572864	507232	507296	1048576	160020	854508	1048576	220980	60960	0	424267	81	
1572864	1572864	507232	507296	1048576	134460	880068	1048576	246660	112200	0	482880	70	
1572864	1572864	507252	507276	1048576	186620	827908	1048576	269200	82580	0	487267	61	
1572864	1572864	507252	507276	1048576	107980	906548	1048576	294520	186540	0	633586	99	
1572864	1572864	507232	507296	1048576	138360	876168	1048576	215420	77060	0	432064	71	
1572864	1572864	507252	507276	1048576	144580	869948	1048576	248980	104400	0	507435	75	
1572864	1572864	507252	507276	1048576	200260	814268	1048576	292960	92700	0	554756	64	
1572864	1572864	507252	507276	1048576	101680	912848	1048576	284880	183200	0	612014	91	
1572864	1572864	507252	507276	1048576	145300	869228	1048576	231800	86500	0	458708	85	
1572864	1572864	507252	507276	1048576	142600	871928	1048576	244840	102240	0	499931	70	
1572864	1572864	507264	507264	1048576	34576	979952	1048576	34576	0	0	91886	0	
1572864	1572864	507240	507288	1048576	47104	967424	1048576	47188	84	0	110281	0	
1572864	1572864	507252	507276	1048576	89640	924888	1048576	133404	43764	0	283634	92	
1572864	1572864	507252	507276	1048576	350832	663696	1048576	326800	240	0	548284	0	
1572864	1572864	507252	507276	1048576	121020	893508	1048576	447580	326560	0	1010027	100	
1572864	1572864	507252	507276	1048576	131800	882728	1048576	201240	69440	0	395467	57	
1572864	1572864	507252	507276	1048576	116980	897548	1048576	248780	131800	0	527574	100	
1572864	1572864	507252	507276	1048576	140340	874188	1048576	240320	99980	0	483159	85	
1572864	1572864	507252	507276	1048576	201020	813508	1048576	298200	97180	0	582150	69	
1572864	1572864	507232	507296	1048576	118080	896448	1048576	278260	160180	0	576682	79	
1572864	1572864	507252	507276	1048576	124400	890128	1048576	198820	74420	0	404988	63	
1572864	1572864	507252	507276	1048576	123600	890928	1048576	248000	124400	0	511457	100	
1572864	1572864	507252	507276	1048576	211800	802728	1048576	311300	99500	0	605236	80	
1572864	1572864	507252	507276	1048576	122400	892128	1048576	283300	160900	0	585277	75	
1572864	1572864	507252	507276	1048576	142680	871848	1048576	214480	71800	0	418760	58	
1572864	1572864	507252	507276	1048576	112980	901548	1048576	238120	125140	0	503123	87	
1572864	1572864	507260	507268	1048576	59000	955528	1048576	59000	0	0	151310	0	
1572864	1572864	507260	507268	1048576	98104	916424	1048576	99184	1080	0	209811	1	
1572864	1572864	507252	507276	1048576	110920	903608	1048576	176504	65584	0	367933	66	
1572864	1572864	507252	507276	1048576	338712	675816	1048576	389436	74980	0	731368	67	
1572864	1572864	507252	507276	1048576	79300	935228	1048576	393756	314456	0	872928	100	
1572864	1572864	507252	507276	1048576	151960	862568	1048576	189480	37520	0	362014	47	
1572864	1572864	507252	507276	1048576	137980	876548	1048576	247760	109780	0	497932	72	
1572864	1572864	507252	507276	1048576	125820	888708	1048576	212960	87140	0	474682	63	
1572864	1572864	507252	507276	1048576	185112	829416	1048576	310932	125820	0	608840	100	
1572864	1572864	507252	507276	1048576	119980	894548	1048576	263972	143992	0	550684	77	
1572864	1572864	507252	507276	1048576	146060	868468	1048576	225320	79260	0	437043	66	
1572864	1572864	507252	507276	1048576	144140	870388	1048576	241560	97420	0	485956	66	
1572864	1572864	507252	507276	1048576	150340	864188	1048576	294480	144140	0	598747	100	
1572864	1572864	507232	507296	1048576	139260	875268	1048576	254700	115440	0	519552	76	
1572864	1572864	507252	507276	1048576	134380	880148	1048576	223880	89500	0	447541	64	
1572864	1572864	507240	507288	1048576	23748	990780	1048576	23748	0	0	75634	0	
1572864	1572864	507240	507288	1048576	67600	946928	1048576	90344	22744	0	216259	95	
1572864	1572864	507252	507276	1048576	130884	883644	1048576	130916	32	0	251193	0	
