b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
1572864	1572864	456480	50784	1048576	100376	406888	1048576	382208	314584	0	309633	94	
1572864	1572864	456528	50736	1048576	388848	118416	1048576	405776	67624	0	256271	100	
1572864	1572864	456480	50784	1048576	100376	406888	1048576	405776	338152	0	351975	100	
1572864	1572864	507264	0	1048576	100376	406888	1048576	270952	202832	0	103920	299	
1572864	1572864	507264	0	1048576	60	507204	1048576	203376	203316	0	103266	298	
1572864	1572864	507264	0	1048576	148	507116	1048576	270612	270464	0	32743	450773	
1572864	1572864	507264	0	1048576	12	507252	1048576	148	136	0	29020	91	
1572864	1572864	507264	0	1048576	204	507060	1048576	204	0	0	29904	0	
1572864	1572864	507264	0	1048576	12	507252	1048576	204	192	0	24547	94	
1572864	1572864	507264	0	1048576	48	507216	1048576	48	0	0	25872	0	
1572864	1572864	507264	0	1048576	36	507228	1048576	48	12	0	29369	25	
1572864	1572864	507264	0	1048576	36	507228	1048576	36	0	0	29799	0	
1572864	1572864	507264	0	1048576	36	507228	1048576	36	0	0	20113	0	
1572864	1572864	507264	0	1048576	24	507240	1048576	24	0	0	20786	0	
1572864	1572864	507264	0	1048576	36	507228	1048576	36	0	0	20454	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	108	0	0	24313	0	
1572864	1572864	507264	0	1048576	36	507228	1048576	108	72	0	32646	66	
1572864	1572864	507264	0	1048576	36	507228	1048576	36	0	0	19908	0	
1572864	1572864	507264	0	1048576	36	507228	1048576	36	0	0	19580	0	
1572864	1572864	507264	0	1048576	24	507240	1048576	24	0	0	20632	0	
1572864	1572864	507264	0	1048576	252	507012	1048576	252	0	0	40365	0	
1572864	1572864	507264	0	1048576	36	507228	1048576	252	216	0	103681	85	
1572864	1572864	507264	0	1048576	0	507264	1048576	0	0	0	24878	0	
1572864	1572864	507264	0	1048576	48	507216	1048576	48	0	0	23738	0	
1572864	1572864	507264	0	1048576	24	507240	1048576	48	24	0	27008	50	
1572864	1572864	507264	0	1048576	24	507240	1048576	24	0	0	27842	0	
1572864	1572864	507264	0	1048576	24	507240	1048576	24	0	0	19486	0	
1572864	1572864	507264	0	1048576	156	507108	1048576	156	0	0	35339	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	156	48	0	28720	30	
1572864	1572864	507264	0	1048576	108	507156	1048576	108	0	0	99147	0	
1572864	1572864	507264	0	1048576	216	507048	1048576	216	0	0	25641	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	216	108	0	23961	50	
1572864	1572864	507264	0	1048576	108	507156	1048576	108	0	0	20072	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	108	0	0	19324	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	108	0	0	19391	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	108	0	0	18907	0	
1572864	1572864	507264	0	1048576	156	507108	1048576	156	0	0	25012	0	
1572864	1572864	507264	0	1048576	108	507156	1048576	156	48	0	68231	30	
1572864	1572864	507264	0	1048576	348	506916	1048576	348	0	0	40415	0	
1572864	1572864	507264	0	1048576	120	507144	1048576	270872	270752	0	36490	77802	
1572864	1572864	507264	0	1048576	272	506992	1048576	380	108	0	33702	90	
1572864	1572864	507228	36	1048576	26532	480732	1048576	26792	260	0	136061	95	
1572864	1572864	507236	28	1048576	52	507212	1048576	26532	26480	0	147261	99	
