b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
11010048	11010048	3550836	3550860	7340032	893748	6207948	7340032	2888876	2159420	0	2204939	99	
11010048	11010048	3550804	3550892	7340032	1873908	5227788	7340032	2358260	699996	0	1247879	95	
11010048	11010048	3550836	3550860	7340032	1281712	5819984	7340032	2687988	1614840	0	1249182	97	
11010048	11010048	3550840	3550856	7340032	1567180	5534516	7340032	2423716	1070952	0	1338221	99	
11010048	11010048	3550844	3550852	7340032	1380564	5721132	7340032	2556180	1352104	0	1260493	99	
11010048	11010048	3550832	3550864	7340032	1569112	5532584	7340032	2565504	1201112	0	1419619	99	
11010048	11010048	3550844	3550852	7340032	1407716	5693980	7340032	2581764	1363716	0	1371038	99	
11010048	11010048	3690968	3410728	7491584	1472252	5629444	7340032	2650008	1356248	0	1848738	111	
11010048	11010048	3550824	3550872	7340032	1431172	5670524	7340032	2571068	1290552	0	1836266	99	
11010048	11010048	3550820	3550876	7340032	1645292	5456404	7340032	2716388	1279544	0	1871022	99	
11010048	11010048	3550088	3551608	7340032	1597936	5503760	7340032	2852952	1420272	0	2103343	98	
11010048	11010048	3550280	3551416	7340032	966124	6135572	7340032	2294036	1421252	0	1438060	99	
11010048	11010048	3550832	3550864	7340032	2538980	4562716	7340032	3085900	865876	0	1705328	99	
11010048	11010048	3550836	3550860	7340032	607672	6494024	7340032	2733720	2212496	0	1974642	99	
11010048	11010048	3550840	3550856	7340032	515204	6586492	7340032	416868	0	0	387840	0	
11010048	11010048	3550832	3550864	7340032	621344	6480352	7340032	929452	400328	0	745032	96	
11010048	11010048	3550844	3550852	7340032	2081452	5020244	7340032	2377660	525896	0	1859761	99	
11010048	11010048	3550788	3550908	7340032	1091856	6009840	7340032	2748392	1832484	0	1731539	98	
11010048	11010048	3550824	3550872	7340032	1797196	5304500	7340032	2467140	886504	0	1854252	96	
11010048	11010048	3550844	3550852	7340032	1234964	5866732	7340032	2604564	1536952	0	1541341	97	
11010048	11010048	3550760	3550936	7340032	1587808	5513888	7340032	2429508	1067048	0	1989367	99	
11010048	11010048	3550836	3550860	7340032	1409036	5692660	7340032	2588748	1361868	0	1554860	99	
11010048	11010048	3550796	3550900	7340032	1572400	5529296	7340032	2607560	1226280	0	1676795	99	
11010048	11010048	3550772	3550924	7340032	1380360	5721336	7340032	2565804	1378160	0	1482775	99	
11010048	11010048	3690916	3410780	7491584	1577864	5523832	7340032	2671704	1326576	0	1333192	111	
11010048	11010048	3550792	3550904	7340032	1425484	5676212	7340032	2628728	1343532	0	1826052	99	
11010048	11010048	3550824	3550872	7340032	1793452	5308244	7340032	2877124	1276492	0	1796102	99	
11010048	11010048	3550840	3550856	7340032	1313244	5788452	7340032	2725688	1596444	0	1683648	99	
11010048	11010048	3550784	3550912	7340032	1719548	5382148	7340032	2664628	1123968	0	1899521	99	
11010048	11010048	3548916	3552780	7340032	1195900	5905796	7340032	2618220	1539336	0	2227499	99	
11010048	11010048	3550832	3550864	7340032	470792	6630904	7340032	419744	0	0	447341	0	
11010048	11010048	3550756	3550940	7340032	1058680	6043016	7340032	1335380	408152	0	1071792	97	
11010048	11010048	3550776	3550920	7340032	1830848	5270848	7340032	2515464	918048	0	1640428	99	
11010048	11010048	3550848	3550848	7340032	1233204	5868492	7340032	2664320	1568664	0	1600075	98	
