b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
12582912	12582912	4058064	4058160	8388608	916832	7199392	8388608	3272200	2498564	0	2085983	99	
12582912	12582912	4058096	4058128	8388608	2237632	5878592	8388608	2725024	743840	0	1176201	96	
12582912	12582912	4058112	4058112	8388608	1316200	6800024	8388608	3043604	1936692	0	1735177	97	
12582912	12582912	4058072	4058152	8388608	1857896	6258328	8388608	2729064	1105316	0	1570620	99	
12582912	12582912	4058100	4058124	8388608	1582480	6533744	8388608	3002796	1621704	0	1518099	99	
12582912	12582912	4058036	4058188	8388608	1794048	6322176	8388608	2927640	1380512	0	1393721	99	
12582912	12582912	4198216	3918008	8540160	1598780	6517444	8388608	3057468	1683992	0	1197071	108	
12582912	12582912	4058108	4058116	8388608	1720000	6396224	8388608	2884084	1370636	0	1687317	99	
12582912	12582912	4058104	4058120	8388608	1881440	6234784	8388608	3185064	1512528	0	2358970	99	
12582912	12582912	4058100	4058124	8388608	1756140	6360084	8388608	3210888	1664332	0	1619200	99	
12582912	12582912	4058108	4058116	8388608	1588168	6528056	8388608	2923232	1527056	0	1605580	98	
12582912	12582912	4058112	4058112	8388608	1666596	6449628	8388608	2835372	1384472	0	1724975	99	
12582912	12582912	4058096	4058128	8388608	361532	7754692	8388608	1706052	1428312	0	1219936	98	
12582912	12582912	4058112	4058112	8388608	884280	7231944	8388608	754012	0	0	598913	0	
12582912	12582912	4058076	4058148	8388608	2255476	5860748	8388608	2740632	749108	0	1525147	99	
12582912	12582912	4058096	4058128	8388608	1305652	6810572	8388608	3092836	1962784	0	1995504	98	
12582912	12582912	4058048	4058176	8388608	1984332	6131892	8388608	2834216	1087328	0	1715111	96	
12582912	12582912	4058104	4058120	8388608	1432252	6683972	8388608	2987996	1743480	0	1885230	99	
12582912	12582912	4058072	4058152	8388608	1822672	6293552	8388608	2829592	1243296	0	1700079	99	
12582912	12582912	4058092	4058132	8388608	1663196	6453028	8388608	3024412	1585744	0	1772086	99	
12582912	12582912	4198172	3918052	8540160	1654496	6461728	8388608	3026412	1577308	0	1757360	109	
12582912	12582912	4058092	4058132	8388608	1723472	6392752	8388608	2933180	1447144	0	1547013	99	
12582912	12582912	4058096	4058128	8388608	1842184	6274040	8388608	3092624	1485520	0	1752822	99	
12582912	12582912	4058060	4058164	8388608	1918304	6197920	8388608	3300188	1594708	0	2171144	99	
