b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
39321600	39321600	12681572	12681628	26214400	2700232	22662968	26214400	10232840	7924352	0	4272990	99	
39321600	39321600	12821684	12541516	26365952	7202928	18160272	26214400	8774388	2338668	0	2858425	101	
39321600	39321600	12681592	12681608	26214400	4313944	21049256	26214400	10233420	6411132	0	3999617	99	
39321600	39321600	12681560	12681640	26214400	1931300	23431900	26214400	5328880	3716500	0	3474321	97	
39321600	39321600	12681588	12681612	26214400	7384324	17978876	26214400	8138248	1599012	0	3786170	99	
39321600	39321600	12681560	12681640	26214400	3751296	21611904	26214400	9824548	6535836	0	3630029	99	
39321600	39321600	12821672	12541528	26365952	6418884	18944316	26214400	9158260	3419416	0	3266632	103	
39321600	39321600	12681536	12681664	26214400	2748580	22614620	26214400	8128232	5722560	0	3379334	99	
39321600	39321600	12681560	12681640	26214400	7790596	17572604	26214400	6954816	0	0	2638692	0	
39321600	39321600	12681532	12681668	26214400	3517216	21845984	26214400	10000372	6891136	0	3265961	99	
39321600	39321600	12821716	12541484	26365952	6852756	18510444	26214400	9228020	3142624	0	3082045	101	
39321600	39321600	12681572	12681628	26214400	3185120	22178080	26214400	8844704	6066408	0	3062115	99	
39321600	39321600	12681576	12681624	26214400	4635840	20727360	26214400	6810756	2745504	0	2663921	98	
39321600	39321600	12681540	12681660	26214400	5682064	19681136	26214400	9005728	4023128	0	3262061	98	
39321600	39321600	12821692	12541508	26365952	4922852	20440348	26214400	9413104	5028724	0	4349575	100	
39321600	39321600	12681596	12681604	26214400	6501200	18862000	26214400	5828888	0	0	2428902	0	
39321600	39321600	12681596	12681604	26214400	3892056	21471144	26214400	9183252	5818916	0	3519206	99	
39321600	39321600	12681596	12681604	26214400	6158960	19204240	26214400	8768432	3334160	0	3303728	99	
39321600	39321600	12821712	12541488	26365952	4600420	20762780	26214400	9529620	5480500	0	2951167	100	
39321600	39321600	12681596	12681604	26214400	6353120	19010080	26214400	9697840	4040036	0	2807016	99	
39321600	39321600	12681528	12681672	26214400	1161612	24201588	26214400	6564960	5637224	0	2746691	99	
39321600	39321600	12821724	12541476	26365952	8662820	16700380	26214400	7850464	140128	0	2822585	0	
39321600	39321600	12681572	12681628	26214400	3258788	22104412	26214400	10543796	7692208	0	2812903	99	
39321600	39321600	12681596	12681604	26214400	4423496	20939704	26214400	6731092	2833148	0	2730659	99	
39321600	39321600	12681592	12681608	26214400	4692388	20670812	26214400	8022392	3863184	0	3211616	99	
39321600	39321600	12681552	12681648	26214400	5607332	19755868	26214400	9070240	4116924	0	3034834	98	
