b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
28311552	28311552	9130732	9130772	9437184	4350892	13910612	18874368	3810236	0	0	7156778	0	
28311552	28311552	9130748	9130756	9437184	4347824	13913680	18874368	3820768	0	0	5100137	0	
28311552	28311552	9469748	8791756	19234816	2381016	15880488	18874368	5915164	3872100	0	8498079	102	
28311552	28311552	9469756	8791748	19234816	2284836	15976668	18874368	5924808	3873020	0	9122100	102	
28311552	28311552	9435960	8825544	19189760	3215704	15045800	18874368	5140228	2348200	0	3783410	114	
28311552	28311552	9130740	9130764	18874368	2319304	15942200	18874368	5807324	3796496	0	6091073	99	
28311552	28311552	9435956	8825548	19189760	3213536	15047968	18874368	5193216	2356996	0	5859727	114	
28311552	28311552	9130736	9130768	18874368	2353456	15908048	18874368	5829012	3807148	0	8473671	99	
28311552	28311552	9130744	9130760	18874368	2795288	15466216	18874368	5243416	2792028	0	6902755	100	
28311552	28311552	9130736	9130768	18874368	2856628	15404876	18874368	5282956	2836160	0	4122105	99	
28311552	28311552	9588604	8672900	19341312	2959448	15302056	18874368	5530284	2909244	0	4411968	118	
28311552	28311552	9130752	9130752	18874368	2986792	15274712	18874368	4605056	2010828	0	5276267	100	
28311552	28311552	9130744	9130760	18874368	3208992	15052512	18874368	4819164	2021784	0	5760156	99	
28311552	28311552	9588624	8672880	19341312	2989020	15272484	18874368	5504576	2904672	0	7492990	118	
28311552	28311552	9130744	9130760	18874368	2954276	15307228	18874368	5176784	2621040	0	3281309	100	
28311552	28311552	9130736	9130768	18874368	2890232	15371272	18874368	5145576	2599904	0	3161984	100	
28311552	28311552	9130740	9130764	18874368	2868416	15393088	18874368	5129276	2594228	0	3363278	100	
28311552	28311552	9130752	9130752	18874368	2888696	15372808	18874368	5243448	2789568	0	4606493	99	
28311552	28311552	9817632	8443872	19570688	2954980	15306524	18874368	5800552	3242504	0	7593123	126	
28311552	28311552	9817632	8443872	19570688	2956884	15304620	18874368	5815544	3232432	0	4047898	126	
28311552	28311552	9130740	9130764	18874368	2987884	15273620	18874368	5115452	2532724	0	4095082	99	
28311552	28311552	9130736	9130768	18874368	2955080	15306424	18874368	5030640	2446068	0	3893503	99	
28311552	28311552	9130724	9130780	18874368	2921812	15339692	18874368	5110524	2574916	0	4112611	99	
28311552	28311552	9130740	9130764	18874368	2926868	15334636	18874368	5133224	2572788	0	5229961	99	
28311552	28311552	9130744	9130760	18874368	2793308	15468196	18874368	4955164	2558008	0	5294531	99	
28311552	28311552	9130744	9130760	18874368	2504304	15757200	18874368	4797148	2583112	0	8224411	100	
28311552	28311552	9130740	9130764	18874368	2889916	15371588	18874368	5120384	2542616	0	6217934	99	
28311552	28311552	9130748	9130756	18874368	2921512	15339992	18874368	5100928	2523824	0	10792249	99	
28311552	28311552	9469752	8791752	19234816	4259296	14002208	18874368	3944720	203428	0	3567306	0	
28311552	28311552	9469744	8791760	19234816	4312536	13948968	18874368	3988604	203428	0	4102819	0	
28311552	28311552	9130744	9130760	18874368	2641380	15620124	18874368	4892588	2565320	0	6596395	99	
28311552	28311552	9435944	8825560	19189760	2319400	15942104	18874368	6062884	4046500	0	7805285	108	
28311552	28311552	9130748	9130756	18874368	3072584	15188920	18874368	5153596	2559948	0	8126949	99	
28311552	28311552	9435960	8825544	19189760	2215204	16046300	18874368	6085692	4090264	0	8281452	108	
28311552	28311552	9130752	9130752	18874368	3155964	15105540	18874368	4837312	2016344	0	7828401	99	
28311552	28311552	9588628	8672876	19341312	3210088	15051416	18874368	5314724	2453304	0	10071579	122	
28311552	28311552	9588628	8672876	19341312	2859548	15401956	18874368	5753348	3278844	0	12349295	116	
28311552	28311552	9130744	9130760	18874368	2803132	15458372	18874368	5311036	2861300	0	4903663	99	
28311552	28311552	9130744	9130760	18874368	2922676	15338828	18874368	5071164	2474504	0	3305550	100	
28311552	28311552	9817624	8443880	19570688	3048136	15213368	18874368	5755036	3136496	0	5269167	128	
28311552	28311552	9130744	9130760	18874368	4012808	14248696	18874368	3553480	0	0	2622271	0	
28311552	28311552	9817620	8443884	19570688	2921620	15339884	18874368	5854868	3283540	0	5949218	126	
28311552	28311552	9130740	9130764	18874368	2856700	15404804	18874368	5131336	2618540	0	5140249	100	
28311552	28311552	9130748	9130756	18874368	2491424	15770080	18874368	5659060	3493236	0	5033008	98	
28311552	28311552	9130752	9130752	18874368	4235448	14026056	18874368	3831324	0	0	5592903	0	
28311552	28311552	9130740	9130764	18874368	2990760	15270744	18874368	5093120	2501012	0	10105801	99	
28311552	28311552	9130748	9130756	18874368	3210228	15051276	18874368	4908824	2105620	0	3287245	97	
28311552	28311552	9469756	8791748	19234816	2894024	15367480	18874368	5248824	2705196	0	4409371	104	
28311552	28311552	9266320	8995184	19021824	4203428	14058076	18874368	3842544	135576	0	4395057	0	
28311552	28311552	9130744	9130760	18874368	2353712	15907792	18874368	5851632	3813544	0	3336228	99	
28311552	28311552	9435960	8825544	19189760	2905476	15356028	18874368	5430744	2848836	0	6301870	111	
28311552	28311552	9334180	8927324	19087360	2381732	15879772	18874368	5950588	3910276	0	4704820	105	
28311552	28311552	9130752	9130752	18874368	2857184	15404320	18874368	5243484	2743000	0	3214478	97	
28311552	28311552	9130752	9130752	18874368	2929748	15331756	18874368	5158212	2581828	0	3331034	99	
28311552	28311552	9435956	8825548	19189760	3160748	15100756	18874368	5141808	2345520	0	5408740	114	
28311552	28311552	9588620	8672884	19341312	2793796	15467708	18874368	5725288	3254084	0	15436767	116	
28311552	28311552	9130752	9130752	18874368	3049772	15211732	18874368	5090432	2440280	0	20830232	97	
28311552	28311552	9130752	9130752	18874368	3128172	15133332	18874368	4832180	2032924	0	23833681	99	
28311552	28311552	9130736	9130768	18874368	2972032	15289472	18874368	5098864	2471184	0	3238489	99	
28311552	28311552	9817624	8443880	19570688	2929780	15331724	18874368	5862920	3314540	0	5584675	126	
28311552	28311552	9130752	9130752	18874368	3049604	15211900	18874368	5158292	2589948	0	3832398	97	
