b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
29884416	29884416	9637992	9638040	9961472	4602560	14673472	19922944	4066972	0	0	5003425	0	
29884416	29884416	9638008	9638024	9961472	4599116	14676916	19922944	4081080	0	0	4764247	0	
29884416	29884416	9841444	9434588	20135936	2462752	16813280	19922944	6306540	4137972	0	7547324	105	
29884416	29884416	9841432	9434600	20135936	2491704	16784328	19922944	6259300	4097452	0	10939680	105	
29884416	29884416	9943216	9332816	20238336	3362884	15913148	19922944	5442660	2473776	0	3331675	114	
29884416	29884416	9943212	9332820	20238336	3331336	15944696	19922944	5428216	2466984	0	6451386	114	
29884416	29884416	9638012	9638020	19922944	2449644	16826388	19922944	6176500	4047364	0	5046414	99	
29884416	29884416	10095872	9180160	20389888	2921228	16354804	19922944	6026368	3426760	0	7890294	115	
29884416	29884416	9638016	9638016	19922944	2419212	16856820	19922944	6153236	4061072	0	8650710	99	
29884416	29884416	10095884	9180148	20389888	3044112	16231920	19922944	6029220	3419068	0	3857040	115	
29884416	29884416	9638008	9638024	19922944	3179664	16096368	19922944	5381872	2599608	0	3024232	100	
29884416	29884416	9638012	9638020	19922944	3475616	15800416	19922944	5093688	2123972	0	4840797	99	
29884416	29884416	9638016	9638016	19922944	3124392	16151640	19922944	5340036	2610152	0	3211607	100	
29884416	29884416	9638012	9638020	19922944	3364124	15911908	19922944	5044868	2088764	0	3198191	99	
29884416	29884416	10324868	8951164	20619264	3114368	16161664	19922944	6148008	3469144	0	4196904	124	
29884416	29884416	9638016	9638016	19922944	2986884	16289148	19922944	5511160	2943040	0	4500469	99	
29884416	29884416	10324892	8951140	20619264	3079224	16196808	19922944	6112380	3416664	0	6328398	125	
29884416	29884416	9638004	9638028	19922944	3080404	16195628	19922944	5545956	2938304	0	4884285	99	
29884416	29884416	9638012	9638020	19922944	3114596	16161436	19922944	5310368	2541404	0	3931391	98	
29884416	29884416	9638016	9638016	19922944	3178448	16097584	19922944	5314036	2580876	0	3338851	98	
29884416	29884416	9638008	9638024	19922944	2857404	16418628	19922944	5212188	2678864	0	4842496	100	
29884416	29884416	9637984	9638048	19922944	2712676	16563356	19922944	5097268	2695716	0	3622052	100	
29884416	29884416	9638016	9638016	19922944	3086856	16189176	19922944	5462540	2728784	0	3481421	98	
29884416	29884416	9638012	9638020	19922944	3176116	16099916	19922944	5399520	2693080	0	3036320	98	
29884416	29884416	9773584	9502448	20070400	3143084	16132948	19922944	5368984	2650320	0	3694861	104	
29884416	29884416	9638016	9638016	19922944	3178552	16097480	19922944	5431008	2693676	0	11529475	98	
29884416	29884416	9638012	9638020	19922944	3335252	15940780	19922944	5248584	2388892	0	16774970	99	
29884416	29884416	9638008	9638024	19922944	2996708	16279324	19922944	5370412	2666260	0	13019766	98	
29884416	29884416	10146648	9129384	20451328	4510636	14765396	19922944	4297944	305208	0	4821964	0	
29884416	29884416	9638008	9638024	19922944	3143892	16132140	19922944	5404380	2677148	0	4125216	97	
29884416	29884416	10146640	9129392	20451328	4423168	14852864	19922944	4295924	305208	0	9297832	0	
29884416	29884416	9638004	9638028	19922944	2409444	16866588	19922944	6116752	3992736	0	15139056	100	
29884416	29884416	9638004	9638028	19922944	2492456	16783576	19922944	6149340	3990636	0	5857031	99	
29884416	29884416	9637988	9638044	19922944	2957640	16318392	19922944	5192660	2664032	0	7589760	98	
29884416	29884416	10095892	9180140	20389888	3345408	15930624	19922944	5572200	2581792	0	8890248	121	
29884416	29884416	10095880	9180152	20389888	3434760	15841272	19922944	5578216	2616560	0	8865176	121	
29884416	29884416	9637988	9638044	19922944	2958944	16317088	19922944	5598256	2990408	0	3339283	100	
29884416	29884416	9638008	9638024	19922944	2988076	16287956	19922944	5532188	2961576	0	3564274	99	
29884416	29884416	9638008	9638024	19922944	4518248	14757784	19922944	4037528	0	0	6267944	0	
29884416	29884416	10324892	8951140	20619264	3109928	16166104	19922944	6013384	3257372	0	7245995	126	
29884416	29884416	10324872	8951160	20619264	3120136	16155896	19922944	6058092	3294728	0	3467777	126	
29884416	29884416	9638000	9638032	19922944	4452636	14823396	19922944	3978340	0	0	2634566	0	
29884416	29884416	9638008	9638024	19922944	3080224	16195808	19922944	5445348	2751580	0	2580512	99	
29884416	29884416	9638000	9638032	19922944	2996020	16280012	19922944	5445580	2756012	0	8769932	100	
29884416	29884416	9638000	9638032	19922944	2492100	16783932	19922944	6151792	4010852	0	10959655	99	
29884416	29884416	9977004	9299028	20283392	2993288	16282744	19922944	5523364	2806856	0	12838091	104	
29884416	29884416	9638016	9638016	19922944	2480144	16795888	19922944	6118244	3918016	0	6025038	98	
29884416	29884416	9943208	9332824	20238336	3149728	16126304	19922944	5774712	3021656	0	5686806	111	
29884416	29884416	9977020	9299012	20283392	4477972	14798060	19922944	4157472	203428	0	3683877	0	
29884416	29884416	9638008	9638024	19922944	3364012	15912020	19922944	5093056	2123200	0	4338923	99	
29884416	29884416	9943220	9332812	20238336	2448616	16827416	19922944	6396104	4259252	0	6222287	107	
29884416	29884416	10095892	9180140	20389888	3051208	16224824	19922944	5896404	3210892	0	5357018	116	
29884416	29884416	9638012	9638020	19922944	3435756	15840276	19922944	5153660	2160128	0	3188342	98	
29884416	29884416	9637996	9638036	19922944	3079320	16196712	19922944	5413064	2685392	0	3601301	99	
29884416	29884416	10095860	9180172	20389888	3368292	15907740	19922944	5573916	2594668	0	3297079	121	
29884416	29884416	9637992	9638040	19922944	2923072	16352960	19922944	5577568	2979248	0	11819310	100	
29884416	29884416	9638008	9638024	19922944	2966044	16309988	19922944	5555832	2929776	0	9099051	98	
29884416	29884416	9638016	9638016	19922944	2935140	16340892	19922944	5555048	2933248	0	8271376	97	
29884416	29884416	10324892	8951140	20619264	3085708	16190324	19922944	6066788	3285200	0	13295876	126	
29884416	29884416	9638000	9638032	19922944	3210832	16065200	19922944	5391812	2561596	0	4998029	97	
29884416	29884416	9638012	9638020	19922944	3182764	16093268	19922944	5378248	2585976	0	5939575	98	
29884416	29884416	9638008	9638024	19922944	3142540	16133492	19922944	5492740	2781508	0	3932839	99	
29884416	29884416	9638012	9638020	19922944	3144752	16131280	19922944	5477276	2769932	0	3766459	97	
29884416	29884416	9638004	9638028	19922944	4453680	14822352	19922944	3977848	0	0	3355700	0	
29884416	29884416	9773588	9502444	20070400	4764420	14511612	19922944	4329464	135576	0	3856439	0	
29884416	29884416	9638012	9638020	19922944	3112264	16163768	19922944	5454472	2732088	0	5491705	97	
