b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
15728640	15728640	5051184	5094096	10485760	1342124	8803156	10485760	3439356	2340644	0	702932	99	
15728640	15728640	5006056	5139224	10485760	1911684	8233596	10485760	2735588	1090076	0	590324	99	
15728640	15728640	4987664	5157616	10485760	1650400	8494880	10485760	3098420	1636852	0	853082	99	
15728640	15728640	5052080	5093200	10485760	1992332	8152948	10485760	3009104	1365672	0	590028	93	
15728640	15728640	4994188	5151092	10485760	1662776	8482504	10485760	3012716	1634792	0	675402	99	
15728640	15728640	4994296	5150984	10485760	1844932	8300348	10485760	2877240	1369268	0	626557	99	
15728640	15728640	5006784	5138496	10485760	2733076	7412204	10485760	2242292	0	0	421371	0	
15728640	15728640	4997904	5147376	10485760	1270716	8874564	10485760	3287880	2233648	0	784838	99	
15728640	15728640	4998076	5147204	10485760	1999896	8145384	10485760	2696756	958368	0	853430	90	
15728640	15728640	5002700	5142580	10485760	1591356	8553924	10485760	3019736	1642512	0	658573	94	
15728640	15728640	5041944	5103336	10485760	1783740	8361540	10485760	2882932	1368572	0	684739	99	
15728640	15728640	5022812	5122468	10485760	2686712	7458568	10485760	2243276	0	0	432840	0	
15728640	15728640	5009484	5135796	10485760	1388192	8757088	10485760	3338216	2234636	0	691932	99	
15728640	15728640	5047680	5097600	10485760	2031612	8113668	10485760	2745444	1094936	0	616144	99	
15728640	15728640	5054956	5090324	10485760	1723952	8421328	10485760	3018760	1641856	0	660055	99	
15728640	15728640	5029120	5116160	10485760	1932196	8213084	10485760	2881948	1368252	0	828965	99	
15728640	15728640	5059580	5085700	10485760	1652200	8493080	10485760	2887920	1505024	0	699736	99	
15728640	15728640	5032156	5113124	10485760	1893012	8252268	10485760	2887772	1374268	0	625329	99	
15728640	15728640	5061688	5083592	10485760	1658428	8486852	10485760	2881576	1504876	0	741395	99	
15728640	15728640	5022860	5122420	10485760	2733100	7412180	10485760	2243408	0	0	432935	0	
15728640	15728640	4997848	5147432	10485760	1269980	8875300	10485760	3288276	2234768	0	947748	99	
15728640	15728640	4997860	5147420	10485760	2041288	8103992	10485760	2695576	957644	0	798253	90	
15728640	15728640	5044204	5101076	10485760	1595924	8549356	10485760	3019272	1642056	0	718319	94	
15728640	15728640	5046296	5098984	10485760	1822820	8322460	10485760	2883248	1368588	0	673012	99	
15728640	15728640	5017516	5127764	10485760	1673808	8471472	10485760	2890408	1506020	0	621322	99	
15728640	15728640	5054672	5090608	10485760	1818716	8326564	10485760	2890232	1375732	0	650649	99	
15728640	15728640	5002708	5142572	10485760	1679636	8465644	10485760	2883932	1505860	0	786045	99	
15728640	15728640	5060292	5084988	10485760	1906688	8238592	10485760	2884268	1369428	0	602479	99	
15728640	15728640	5014136	5131144	10485760	1599928	8545352	10485760	2883060	1506184	0	628823	99	
15728640	15728640	5050228	5095052	10485760	1785120	8360160	10485760	2881952	1368236	0	674345	99	
15728640	15728640	5014396	5130884	10485760	1823624	8321656	10485760	3018940	1505064	0	713944	99	
15728640	15728640	5002612	5142668	10485760	1629660	8515620	10485760	2884248	1505248	0	908681	99	
15728640	15728640	5054524	5090756	10485760	2864652	7280628	10485760	2254984	0	0	509245	0	
15728640	15728640	5046708	5098572	10485760	1306796	8838484	10485760	3212624	2246328	0	895705	99	
15728640	15728640	5036180	5109100	10485760	2034992	8110288	10485760	2607992	957656	0	712758	99	
15728640	15728640	5054824	5090456	10485760	1623092	8522188	10485760	3018416	1641668	0	713244	99	
15728640	15728640	5003132	5142148	10485760	1701292	8443988	10485760	2881600	1368084	0	622211	99	
15728640	15728640	5009452	5135828	10485760	1880212	8265068	10485760	3025364	1504888	0	725950	99	
15728640	15728640	5048984	5096296	10485760	1658676	8486604	10485760	2889404	1511832	0	752937	99	
15728640	15728640	5039128	5106152	10485760	1845356	8299924	10485760	2882752	1368892	0	757816	99	
15728640	15728640	5014308	5130972	10485760	1661544	8483736	10485760	2882604	1505204	0	683770	99	
15728640	15728640	5042100	5103180	10485760	1849832	8295448	10485760	2882960	1368716	0	633167	99	
15728640	15728640	5018832	5126448	10485760	1673924	8471356	10485760	2883292	1505588	0	729033	99	
15728640	15728640	5054692	5090588	10485760	1801008	8344272	10485760	2883256	1369052	0	739696	99	
15728640	15728640	4998080	5147200	10485760	1732620	8412660	10485760	2969908	1505540	0	764660	99	
15728640	15728640	5017536	5127744	10485760	1898128	8247152	10485760	2882844	1368496	0	596005	93	
15728640	15728640	5066956	5078324	10485760	1741216	8404064	10485760	2882668	1505712	0	699018	99	
15728640	15728640	5047152	5098128	10485760	1961192	8184088	10485760	2881972	1368284	0	753123	99	
15728640	15728640	5062188	5083092	10485760	1646868	8498412	10485760	2881520	1505028	0	706907	99	
15728640	15728640	5031928	5113352	10485760	1844848	8300432	10485760	2881600	1367844	0	726492	99	
