b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
9437184	9437184	3043560	3043608	6291456	46704	6040464	6291456	67144	50460	0	166998	62	
9437184	9437184	3043580	3043588	6291456	4932	6082236	6291456	7412	2480	0	50988	14	
9437184	9437184	3042980	3044188	6291456	31824	6055344	6291456	34476	2652	0	86398	53	
9437184	9437184	3043572	3043596	6291456	6400	6080768	6291456	6400	0	0	53807	0	
9437184	9437184	3043552	3043616	6291456	14188	6072980	6291456	14204	16	0	60482	0	
9437184	9437184	3043476	3043692	6291456	8788	6078380	6291456	8788	0	0	48862	0	
9437184	9437184	3043488	3043680	6291456	156	6087012	6291456	388	232	0	34686	2	
9437184	9437184	3043440	3043728	6291456	31536	6055632	6291456	31536	0	0	75854	0	
9437184	9437184	3043496	3043672	6291456	12864	6074304	6291456	12864	0	0	48602	0	
9437184	9437184	3043556	3043612	6291456	1756	6085412	6291456	1756	0	0	39513	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	53695	0	
9437184	9437184	3043488	3043680	6291456	10096	6077072	6291456	10096	0	0	46484	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	45666	0	
9437184	9437184	3043268	3043900	6291456	31652	6055516	6291456	31652	0	0	71444	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	52827	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	37604	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	52146	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	45590	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	32691	0	
9437184	9437184	3043268	3043900	6291456	31652	6055516	6291456	31652	0	0	73122	0	
9437184	9437184	3043572	3043596	6291456	12984	6074184	6291456	12984	0	0	47465	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	34862	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	51301	0	
9437184	9437184	3043476	3043692	6291456	9956	6077212	6291456	9956	0	0	63366	0	
9437184	9437184	3043008	3044160	6291456	34284	6052884	6291456	34284	0	0	80698	0	
9437184	9437184	3043508	3043660	6291456	12280	6074888	6291456	14116	1836	0	57941	5	
9437184	9437184	3043580	3043588	6291456	1720	6085448	6291456	1720	0	0	37594	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	53139	0	
9437184	9437184	3043476	3043692	6291456	9956	6077212	6291456	9956	0	0	45696	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	32858	0	
9437184	9437184	3043280	3043888	6291456	31652	6055516	6291456	31652	0	0	75164	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	48835	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	35159	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	52424	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	54015	0	
9437184	9437184	3043488	3043680	6291456	576	6086592	6291456	576	0	0	54785	0	
9437184	9437184	3043268	3043900	6291456	31652	6055516	6291456	31652	0	0	78454	0	
9437184	9437184	3043568	3043600	6291456	13552	6073616	6291456	13552	0	0	52093	0	
9437184	9437184	3043552	3043616	6291456	2192	6084976	6291456	2468	276	0	41875	2	
9437184	9437184	3043536	3043632	6291456	14268	6072900	6291456	14268	0	0	53776	0	
9437184	9437184	3043552	3043616	6291456	11200	6075968	6291456	11200	0	0	48319	0	
9437184	9437184	3043552	3043616	6291456	1680	6085488	6291456	1680	0	0	34085	0	
9437184	9437184	3043220	3043948	6291456	41928	6045240	6291456	32260	0	0	97279	0	
9437184	9437184	3043496	3043672	6291456	6296	6080872	6291456	6296	0	0	43402	0	
9437184	9437184	3043556	3043612	6291456	14188	6072980	6291456	15268	1080	0	65757	17	
9437184	9437184	3043476	3043692	6291456	9956	6077212	6291456	9956	0	0	46488	0	
9437184	9437184	3043476	3043692	6291456	592	6086576	6291456	592	0	0	40436	0	
9437184	9437184	3043440	3043728	6291456	31736	6055432	6291456	31736	0	0	76433	0	
9437184	9437184	3043540	3043628	6291456	12748	6074420	6291456	12964	216	0	54790	0	
9437184	9437184	3043568	3043600	6291456	1756	6085412	6291456	1756	0	0	35832	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	53271	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	45347	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	32039	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	73905	0	
9437184	9437184	3043572	3043596	6291456	12984	6074184	6291456	12984	0	0	47700	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	34997	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	52107	0	
9437184	9437184	3043476	3043692	6291456	9956	6077212	6291456	9956	0	0	44792	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	31780	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	73841	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	47812	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	33589	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	50889	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	44525	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	30850	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	71494	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	46853	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	32924	0	
9437184	9437184	3043556	3043612	6291456	14188	6072980	6291456	14188	0	0	51091	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	43986	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	30557	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	71685	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	47200	0	
9437184	9437184	3043512	3043656	6291456	1832	6085336	6291456	1832	0	0	33811	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	50680	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	44051	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	30815	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	72319	0	
9437184	9437184	3043572	3043596	6291456	13040	6074128	6291456	13040	0	0	50262	0	
9437184	9437184	3043556	3043612	6291456	1756	6085412	6291456	1812	56	0	39867	0	
9437184	9437184	3043544	3043624	6291456	14216	6072952	6291456	14216	0	0	54698	0	
9437184	9437184	3043476	3043692	6291456	9956	6077212	6291456	9984	28	0	47534	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	31539	0	
9437184	9437184	3043268	3043900	6291456	41844	6045324	6291456	31636	0	0	95271	0	
9437184	9437184	3043540	3043628	6291456	5100	6082068	6291456	5100	0	0	38095	0	
9437184	9437184	3042952	3044216	6291456	14704	6072464	6291456	14704	0	0	50646	0	
9437184	9437184	3043476	3043692	6291456	10656	6076512	6291456	10656	0	0	45757	0	
9437184	9437184	3043476	3043692	6291456	716	6086452	6291456	716	0	0	31383	0	
9437184	9437184	3043008	3044160	6291456	31808	6055360	6291456	31808	0	0	72359	0	
9437184	9437184	3043496	3043672	6291456	13156	6074012	6291456	13156	0	0	47679	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	34101	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	58792	0	
9437184	9437184	3043488	3043680	6291456	10096	6077072	6291456	10096	0	0	43587	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	31297	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	71979	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	46078	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	33514	0	
9437184	9437184	3043556	3043612	6291456	14188	6072980	6291456	14188	0	0	50658	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	43467	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	30733	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	71763	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	46568	0	
9437184	9437184	3043512	3043656	6291456	1832	6085336	6291456	1832	0	0	34360	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	50858	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	43697	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	31516	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	72061	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	46963	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	33969	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	53005	0	
9437184	9437184	3043476	3043692	6291456	9956	6077212	6291456	9956	0	0	47616	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	32285	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	73152	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	47425	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	33903	0	
9437184	9437184	3043544	3043624	6291456	14188	6072980	6291456	14188	0	0	50962	0	
9437184	9437184	3043488	3043680	6291456	10096	6077072	6291456	10096	0	0	44068	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	31141	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	72305	0	
9437184	9437184	3043560	3043608	6291456	12984	6074184	6291456	12984	0	0	47171	0	
9437184	9437184	3043500	3043668	6291456	1832	6085336	6291456	1832	0	0	33704	0	
9437184	9437184	3043556	3043612	6291456	14188	6072980	6291456	14188	0	0	51329	0	
9437184	9437184	3043476	3043692	6291456	10096	6077072	6291456	10096	0	0	43895	0	
9437184	9437184	3043476	3043692	6291456	576	6086592	6291456	576	0	0	31154	0	
9437184	9437184	3043268	3043900	6291456	31636	6055532	6291456	31636	0	0	72307	0	
