b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
15728640	15728640	5072372	5072908	10485760	35588	10109692	10485760	105696	99928	0	243223	96	
15728640	15728640	5072448	5072832	10485760	6404	10138876	10485760	8588	2184	0	112828	37	
15728640	15728640	5072636	5072644	10485760	580	10144700	10485760	3544	2964	0	79874	46	
15728640	15728640	5072596	5072684	10485760	6592	10138688	10485760	6592	0	0	51765	0	
15728640	15728640	5072556	5072724	10485760	6380	10138900	10485760	6380	0	0	61175	0	
15728640	15728640	5072628	5072652	10485760	7780	10137500	10485760	8584	804	0	74680	12	
15728640	15728640	5072624	5072656	10485760	3132	10142148	10485760	3812	680	0	60186	8	
15728640	15728640	5072580	5072700	10485760	1192	10144088	10485760	1396	204	0	53266	6	
15728640	15728640	5072640	5072640	10485760	3180	10142100	10485760	4048	868	0	112005	72	
