b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
9437184	9437184	3043104	3044064	6291456	35796	6051372	6291456	104580	100548	0	261077	96	
9437184	9437184	3043476	3043692	6291456	4432	6082736	6291456	4624	192	0	62024	4	
9437184	9437184	3043580	3043588	6291456	7480	6079688	6291456	8896	1416	0	63167	31	
9437184	9437184	3043504	3043664	6291456	3284	6083884	6291456	4908	1624	0	50169	21	
9437184	9437184	3043424	3043744	6291456	2856	6084312	6291456	2856	0	0	64137	0	
9437184	9437184	3043576	3043592	6291456	6908	6080260	6291456	6908	0	0	70195	0	
9437184	9437184	3043584	3043584	6291456	2460	6084708	6291456	3064	604	0	66203	8	
9437184	9437184	3043340	3043828	6291456	2280	6084888	6291456	2280	0	0	39315	0	
9437184	9437184	3043576	3043592	6291456	3304	6083864	6291456	3304	0	0	44452	0	
9437184	9437184	3043584	3043584	6291456	6576	6080592	6291456	7360	784	0	65112	23	
9437184	9437184	3043556	3043612	6291456	4408	6082760	6291456	4744	336	0	58450	5	
9437184	9437184	3043104	3044064	6291456	4200	6082968	6291456	6028	1828	0	57101	41	
9437184	9437184	3043324	3043844	6291456	2996	6084172	6291456	4268	1272	0	49530	30	
9437184	9437184	3043544	3043624	6291456	2240	6084928	6291456	2808	568	0	44978	18	
9437184	9437184	3043388	3043780	6291456	2252	6084916	6291456	2252	0	0	39559	0	
9437184	9437184	3043204	3043964	6291456	2792	6084376	6291456	3368	576	0	42445	25	
