b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
7864320	7864320	2536308	12	5242880	645520	1890800	5242880	1102628	566168	0	2163631	78	
7864320	7864320	2536288	32	5242880	27072	2509248	5242880	28404	1332	0	192519	0	
7864320	7864320	2536308	12	5242880	836576	1699744	5242880	718760	8580	0	1806510	31	
7864320	7864320	2536304	16	5242880	514284	2022036	5242880	935164	513192	0	1785708	72	
7864320	7864320	2536316	4	5242880	90296	2446024	5242880	91612	1316	0	455104	0	
7864320	7864320	2536308	12	5242880	849044	1687276	5242880	781596	7836	0	1285685	8	
7864320	7864320	2536308	12	5242880	634448	1901872	5242880	1143620	598860	0	1927479	77	
7864320	7864320	2536312	8	5242880	159692	2376628	5242880	130904	0	0	317269	0	
7864320	7864320	2536308	12	5242880	903452	1632868	5242880	867644	45864	0	1243239	35	
7864320	7864320	2536308	12	5242880	581972	1954348	5242880	1100880	596220	0	1954127	72	
7864320	7864320	2536304	16	5242880	153152	2383168	5242880	141856	0	0	375997	0	
7864320	7864320	2536308	12	5242880	961796	1574524	5242880	884360	47776	0	1178065	33	
7864320	7864320	2536308	12	5242880	589900	1946420	5242880	1168424	662944	0	1779300	79	
7864320	7864320	2536308	12	5242880	222180	2314140	5242880	193004	0	0	499291	0	
7864320	7864320	2536308	12	5242880	925936	1610384	5242880	943944	134444	0	1495887	69	
7864320	7864320	2536288	32	5242880	623348	1912972	5242880	1117480	584780	0	1429574	72	
7864320	7864320	2536308	12	5242880	261192	2275128	5242880	195208	0	0	549414	0	
7864320	7864320	2536288	32	5242880	859300	1677020	5242880	948648	195208	0	1364764	100	
7864320	7864320	2536288	32	5242880	644536	1891784	5242880	1079640	532520	0	1487598	70	
7864320	7864320	2536308	12	5242880	332800	2203520	5242880	266504	0	0	528342	0	
7864320	7864320	2536308	12	5242880	781756	1754564	5242880	956604	266504	0	1496715	100	
7864320	7864320	2536288	32	5242880	622888	1913432	5242880	1009660	470540	0	1520151	68	
7864320	7864320	2536308	12	5242880	430936	2105384	5242880	362664	0	0	800603	0	
7864320	7864320	2536308	12	5242880	682124	1854196	5242880	951744	337944	0	1995980	93	
7864320	7864320	2536308	12	5242880	633832	1902488	5242880	1042200	477880	0	1463871	77	
7864320	7864320	2536308	12	5242880	542004	1994316	5242880	458100	0	0	714910	0	
