b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
31457280	31457280	10145228	52	20971520	1973692	8171588	20971520	8108412	6398256	0	4045586	99	
31457280	31457280	10145248	32	20971520	5587876	4557404	20971520	6802608	1839580	0	2728881	107	
31457280	31457280	10145244	36	20971520	3559892	6585388	20971520	8046344	4935248	0	3305684	99	
31457280	31457280	10145268	12	20971520	4681516	5463764	20971520	7207780	3088148	0	2804426	99	
31457280	31457280	10145276	4	20971520	764172	9381108	20971520	4562980	4003872	0	2708325	97	
31457280	31457280	10145236	44	20971520	6163024	3982256	20971520	6023792	552420	0	2048538	98	
31457280	31457280	10145260	20	20971520	2732988	7412292	20971520	7806028	5405396	0	3487210	98	
31457280	31457280	10145280	0	20971520	5209744	4935536	20971520	7046232	2445856	0	2736053	101	
31457280	31457280	10145260	20	20971520	4157280	5988000	20971520	8209868	4588124	0	2724565	99	
31457280	31457280	4591824	5553456	20971520	0	10145280	20971520	2310372	2310372	0	2161441	63	
31457280	31457280	10145248	32	20971520	3666888	6478392	20971520	3249152	0	0	1244641	0	
31457280	31457280	10145272	8	20971520	4685332	5459948	20971520	7395560	3248932	0	2711128	99	
31457280	31457280	10145236	44	20971520	3754652	6390628	20971520	7433100	4104128	0	2559822	98	
31457280	31457280	10145280	0	20971520	4525452	5619828	20971520	7373288	3373436	0	2879062	101	
31457280	31457280	10145272	8	20971520	4460528	5684752	20971520	7937136	3986128	0	2828524	99	
31457280	31457280	10145260	20	20971520	3627812	6517468	20971520	7133732	3934928	0	2992653	99	
31457280	31457280	10145196	84	20971520	1905872	8239408	20971520	4820416	3168188	0	2880786	99	
31457280	31457280	10145272	8	20971520	5866860	4278420	20971520	6792152	1639568	0	2739217	99	
31457280	31457280	6063536	4081744	20971520	0	10145280	20971520	5308916	5308916	0	20096583	103	
31457280	31457280	10145192	88	20971520	6980388	3164892	20971520	6363928	140128	0	2211020	0	
31457280	31457280	10144880	400	20971520	2708700	7436580	20971520	8540388	6205588	0	2489631	99	
31457280	31457280	10145272	8	20971520	4226348	5918932	20971520	6051628	2316424	0	2200891	99	
31457280	31457280	10145248	32	20971520	2103688	8041592	20971520	5424536	3661684	0	2664992	98	
31457280	31457280	10145272	8	20971520	5666060	4479220	20971520	6776520	1750256	0	2340021	99	
31457280	31457280	10145196	84	20971520	3313308	6831972	20971520	7789200	4963032	0	2516630	98	
31457280	31457280	3444428	6700852	20971520	0	10145280	20971520	2928872	2928872	0	18108956	103	
31457280	31457280	10145268	12	20971520	7501988	2643292	20971520	6838292	140128	0	2043950	0	
31457280	31457280	10145208	72	20971520	1951120	8194160	20971520	8397592	6684460	0	2483360	99	
31457280	31457280	10145228	52	20971520	2300632	7844648	20971520	3666956	1668628	0	1805090	97	
31457280	31457280	10145220	60	20971520	5619544	4525736	20971520	6939148	1994184	0	2578058	99	
31457280	31457280	10145240	40	20971520	3167872	6977408	20971520	7659516	4879120	0	3354890	98	
31457280	31457280	10145208	72	20971520	4959252	5186028	20971520	7192796	2826616	0	2909883	101	
31457280	31457280	10144556	724	20971520	3876748	6268532	20971520	7763164	4354860	0	2933726	99	
31457280	31457280	4611564	5533716	20971520	0	10145280	20971520	2594808	2594808	0	2215791	76	
31457280	31457280	10145272	8	20971520	3909004	6236276	20971520	3456832	0	0	1650475	0	
31457280	31457280	10145280	0	20971520	4497760	5647520	20971520	7427820	3447232	0	3881305	99	
31457280	31457280	10145160	120	20971520	3899832	6245448	20971520	7355896	3936276	0	3084208	98	
31457280	31457280	10145272	8	20971520	4458340	5686940	20971520	7372332	3465500	0	2736051	101	
31457280	31457280	10144168	1112	20971520	4457792	5687488	20971520	7848536	3896936	0	2483003	99	
31457280	31457280	10145272	8	20971520	3113392	7031888	20971520	6676592	3933144	0	2351745	99	
31457280	31457280	10145208	72	20971520	2703560	7441720	20971520	5075712	2713732	0	2384081	98	
31457280	31457280	10144704	576	20971520	5219828	4925452	20971520	6969244	2343004	0	2974006	99	
31457280	31457280	5351076	4794204	20971520	0	10145280	20971520	4725480	4725480	0	14707763	102	
31457280	31457280	10145256	24	20971520	7023440	3121840	20971520	6404236	140128	0	1988586	0	
31457280	31457280	10145264	16	20971520	2660760	7484520	20971520	8585308	6245276	0	3038409	99	
31457280	31457280	10145276	4	20971520	4003008	6142272	20971520	5850444	2318884	0	2323477	99	
31457280	31457280	10145276	4	20971520	2395328	7749952	20971520	5510152	3468980	0	2908655	98	
31457280	31457280	10145268	12	20971520	5465284	4679996	20971520	6868616	2021924	0	2850201	99	
31457280	31457280	10145264	16	20971520	3378216	6767064	20971520	7749404	4783884	0	2663208	98	
31457280	31457280	3574952	6570328	20971520	0	10145280	20971520	3122840	3122840	0	19650031	105	
31457280	31457280	10144332	948	20971520	7205364	2939916	20971520	6576904	140128	0	2043757	0	
31457280	31457280	10145208	72	20971520	2639500	7505780	20971520	8754536	6425392	0	2865418	99	
31457280	31457280	10145212	68	20971520	1784536	8360744	20971520	3746288	2271552	0	1821045	97	
31457280	31457280	10145272	8	20971520	5942844	4202436	20971520	6721644	1468692	0	2225663	99	
31457280	31457280	10145256	24	20971520	2996784	7148496	20971520	7780136	5188720	0	3379443	98	
31457280	31457280	10145236	44	20971520	5088932	5056348	20971520	7114380	2637804	0	2283877	101	
31457280	31457280	10145252	28	20971520	3705184	6440096	20971520	7762800	4464488	0	3038450	99	
31457280	31457280	4561808	5583472	20971520	0	10145280	20971520	2755108	2755108	0	2568032	83	
31457280	31457280	10145276	4	20971520	3879648	6265632	20971520	3447992	0	0	1653789	0	
31457280	31457280	10145224	56	20971520	4520892	5624388	20971520	7381700	3434920	0	2978640	99	
31457280	31457280	10145280	0	20971520	4015280	6130000	20971520	7350788	3882028	0	2464478	98	
31457280	31457280	10145272	8	20971520	4329192	5816088	20971520	7338884	3514724	0	2571998	101	
31457280	31457280	10144608	672	20971520	4189216	5956064	20971520	7551192	3815628	0	2204692	99	
31457280	31457280	10145268	12	20971520	2965216	7180064	20971520	6327184	3718808	0	2593624	99	
31457280	31457280	10145276	4	20971520	3618192	6527088	20971520	5729724	2589816	0	2531535	99	
31457280	31457280	10145220	60	20971520	4596832	5548448	20971520	7138400	3108956	0	3669736	99	
31457280	31457280	4924940	5220340	20971520	0	10145280	20971520	4288536	4288536	0	15178060	106	
31457280	31457280	10145164	116	20971520	7189120	2956160	20971520	6491192	140128	0	2491375	0	
31457280	31457280	10145228	52	20971520	2605052	7540228	20971520	8579136	6328160	0	2612056	99	
31457280	31457280	10145244	36	20971520	3587416	6557864	20971520	5407540	2239288	0	2125014	99	
31457280	31457280	10145260	20	20971520	3014528	7130752	20971520	5729200	3117984	0	2459015	98	
31457280	31457280	10145232	48	20971520	5017288	5127992	20971520	7018616	2582716	0	2837576	98	
31457280	31457280	10145272	8	20971520	3687284	6457996	20971520	7616964	4372868	0	2800138	98	
31457280	31457280	3949652	6195628	20971520	0	10145280	20971520	3446444	3446444	0	19848555	106	
31457280	31457280	10145280	0	20971520	7265696	2879584	20971520	6608644	140128	0	1918074	0	
31457280	31457280	10145280	0	20971520	2492380	7652900	20971520	8584592	6453616	0	2828569	99	
31457280	31457280	10145212	68	20971520	2083484	8061796	20971520	3873812	2060924	0	1910550	96	
31457280	31457280	10145276	4	20971520	5669032	4476248	20971520	6838376	1800180	0	2587938	99	
31457280	31457280	10145216	64	20971520	3247468	6897812	20971520	7787684	4975160	0	2709515	98	
31457280	31457280	10145280	0	20971520	4896564	5248716	20971520	7208272	2858800	0	3002154	101	
31457280	31457280	10145068	212	20971520	4162000	5983280	20971520	7972440	4336520	0	3087967	99	
31457280	31457280	4491108	5654172	20971520	0	10145280	20971520	2951736	2951736	0	2974858	81	
31457280	31457280	10145236	44	20971520	3888392	6256888	20971520	3412212	0	0	1440150	0	
31457280	31457280	10145244	36	20971520	4475500	5669780	20971520	7332372	3393296	0	2594205	99	
31457280	31457280	10145264	16	20971520	4060888	6084392	20971520	7422100	3875652	0	2872721	98	
31457280	31457280	10145260	20	20971520	4331160	5814120	20971520	7359196	3592860	0	2676428	101	
31457280	31457280	10145064	216	20971520	4395296	5749984	20971520	7671884	3754976	0	2350902	99	
31457280	31457280	10145276	4	20971520	2374200	7771080	20971520	5959056	3902500	0	2891326	99	
31457280	31457280	10145248	32	20971520	4350692	5794588	20971520	5864020	2043764	0	2520374	99	
31457280	31457280	10145268	12	20971520	4024568	6120712	20971520	7358852	3778128	0	2942565	98	
31457280	31457280	4413860	5731420	20971520	0	10145280	20971520	3835300	3835300	0	15676058	107	
31457280	31457280	10145252	28	20971520	7249056	2896224	20971520	6615652	140128	0	1932434	0	
31457280	31457280	10145264	16	20971520	2393448	7751832	20971520	8502264	6450376	0	2389319	99	
31457280	31457280	10145268	12	20971520	3452084	6693196	20971520	5121300	2026720	0	2113101	98	
31457280	31457280	10145272	8	20971520	3624856	6520424	20971520	6165776	3059148	0	2382409	98	
31457280	31457280	10145276	4	20971520	4632032	5513248	20971520	7093044	3076720	0	2812585	99	
31457280	31457280	10145272	8	20971520	4018400	6126880	20971520	7451612	3953676	0	2421170	98	
31457280	31457280	4280796	5864484	20971520	0	10145280	20971520	3712112	3712112	0	21745334	106	
31457280	31457280	10145252	28	20971520	7459456	2685824	20971520	6800844	140128	0	2039396	0	
31457280	31457280	10145280	0	20971520	1844396	8300884	20971520	8210228	6640004	0	2685670	99	
31457280	31457280	10145212	68	20971520	2886964	7258316	20971520	4044652	1509024	0	1668585	96	
31457280	31457280	10145268	12	20971520	5126444	5018836	20971520	7034556	2516000	0	2786446	99	
31457280	31457280	10145248	32	20971520	3651712	6493568	20971520	7623212	4455796	0	2579200	98	
31457280	31457280	10145204	76	20971520	4691716	5453564	20971520	7384508	3211604	0	2893251	101	
31457280	31457280	10145188	92	20971520	4380108	5765172	20971520	8053912	4156044	0	2774131	99	
31457280	31457280	4972348	5172932	20971520	0	10145280	20971520	3903232	3903232	0	3043292	100	
31457280	31457280	10145272	8	20971520	3696352	6448928	20971520	3210040	0	0	1551305	0	
31457280	31457280	10145272	8	20971520	4627848	5517432	20971520	7212972	3181572	0	3001053	99	
