b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
11010048	11010048	3550848	3550848	3670016	1437568	5664128	7340032	1275916	0	0	2199321	0	
11010048	11010048	3550848	3550848	3670016	1558572	5543124	7340032	1364592	0	0	1823571	0	
11010048	11010048	3550840	3550856	3670016	1416216	5685480	7340032	1282560	0	0	2312863	0	
11010048	11010048	3550840	3550856	7340032	1057480	6044216	7340032	2251184	1350204	0	2657741	97	
11010048	11010048	3550840	3550856	7340032	1062556	6039140	7340032	2217804	1323708	0	3219409	97	
11010048	11010048	3550848	3550848	7340032	1062112	6039584	7340032	2152088	1234612	0	2407978	96	
11010048	11010048	3550844	3550852	7340032	1089124	6012572	7340032	2178136	1240872	0	3357330	96	
11010048	11010048	3550848	3550848	7340032	1269672	5832024	7340032	1951464	877032	0	3661856	93	
11010048	11010048	3550828	3550868	7340032	1275528	5826168	7340032	1937928	856440	0	4894585	93	
11010048	11010048	3686420	3415276	7487488	1089580	6012116	7340032	2069048	1126724	0	2218078	104	
11010048	11010048	3686404	3415292	7487488	1102536	5999160	7340032	2067132	1119668	0	2819494	104	
11010048	11010048	3550820	3550876	7340032	1151016	5950680	7340032	1889136	839032	0	1891427	93	
11010048	11010048	3754260	3347436	7553024	1178452	5923244	7340032	2165364	1145732	0	2599518	121	
11010048	11010048	3550828	3550868	7340032	1153728	5947968	7340032	1838840	832916	0	2584018	93	
11010048	11010048	3754268	3347428	7553024	1133956	5967740	7340032	2164112	1150892	0	2940881	121	
11010048	11010048	3550836	3550860	7340032	1083228	6018468	7340032	2001756	1019632	0	2373104	100	
11010048	11010048	3550836	3550860	7340032	1105684	5996012	7340032	2012564	1013140	0	1956167	99	
11010048	11010048	3550840	3550856	7340032	1160308	5941388	7340032	2006112	982124	0	2678769	100	
11010048	11010048	3550832	3550864	7340032	1054892	6046804	7340032	1984112	1042372	0	2985956	99	
11010048	11010048	3550840	3550856	7340032	1147168	5954528	7340032	2012700	999424	0	2642261	100	
11010048	11010048	3550848	3550848	7340032	1081772	6019924	7340032	1931892	998276	0	3056279	99	
11010048	11010048	3856056	3245640	7655424	1126676	5975020	7340032	2320728	1329076	0	3650347	129	
11010048	11010048	3550848	3550848	7340032	1271720	5829976	7340032	1977180	901660	0	2064722	95	
11010048	11010048	3856048	3245648	7655424	1113348	5988348	7340032	2312648	1318484	0	2218820	130	
11010048	11010048	3550840	3550856	7340032	1156268	5945428	7340032	1996972	991632	0	1633542	99	
11010048	11010048	3550836	3550860	7340032	1207052	5894644	7340032	1957392	893428	0	2912996	95	
11010048	11010048	3550836	3550860	7340032	1183792	5917904	7340032	2004572	994044	0	1844208	99	
11010048	11010048	3550832	3550864	7340032	1115756	5985940	7340032	1996620	1005340	0	2919727	100	
11010048	11010048	3550840	3550856	7340032	908720	6192976	7340032	1815684	1015336	0	2860002	94	
11010048	11010048	3550840	3550856	7340032	1138136	5963560	7340032	1992188	1010528	0	2460860	100	
11010048	11010048	3550840	3550856	7340032	1153120	5948576	7340032	2029084	1003720	0	1723976	94	
11010048	11010048	3538928	3562768	7340032	1213480	5888216	7340032	1887824	788564	0	2003844	98	
11010048	11010048	4008720	3092976	7806976	1126868	5974828	7340032	2457740	1449096	0	3356516	146	
11010048	11010048	4008720	3092976	7806976	1150108	5951588	7340032	2439836	1439536	0	3149064	146	
11010048	11010048	3550840	3550856	7340032	1178396	5923300	7340032	2014868	1007624	0	1780676	98	
11010048	11010048	3550824	3550872	7340032	1186812	5914884	7340032	2057756	1059180	0	3085762	96	
11010048	11010048	3550828	3550868	7340032	1157924	5943772	7340032	2014976	1008644	0	2085486	100	
11010048	11010048	3550836	3550860	7340032	1159484	5942212	7340032	1994660	1000220	0	7869616	99	
11010048	11010048	3550844	3550852	7340032	1150516	5951180	7340032	1989112	947060	0	3861096	94	
11010048	11010048	3550848	3550848	7340032	1112888	5988808	7340032	1975628	998576	0	4863420	100	
11010048	11010048	3550844	3550852	7340032	1150280	5951416	7340032	2031076	1036868	0	3666540	99	
11010048	11010048	3550820	3550876	7340032	1169712	5931984	7340032	1985488	950276	0	5184824	97	
11010048	11010048	3550848	3550848	7340032	1658816	5442880	7340032	1473800	0	0	3327904	0	
11010048	11010048	3550832	3550864	7340032	1188040	5913656	7340032	1988536	954048	0	2532513	95	
11010048	11010048	3550836	3550860	7340032	1625712	5475984	7340032	1470180	0	0	1010356	0	
11010048	11010048	3550848	3550848	7340032	881992	6219704	7340032	2257588	1473700	0	2626071	99	
11010048	11010048	3550848	3550848	7340032	897932	6203764	7340032	2267292	1470180	0	2363936	100	
11010048	11010048	3550820	3550876	7340032	1183980	5917716	7340032	2014136	975028	0	2028462	94	
11010048	11010048	3514952	3586744	7340032	1117008	5984688	7340032	1998900	1021368	0	1558002	98	
11010048	11010048	3550820	3550876	7340032	1230400	5871296	7340032	1893140	797112	0	2065746	100	
11010048	11010048	3550840	3550856	7340032	1268960	5832736	7340032	1889924	783868	0	2549217	99	
11010048	11010048	3550836	3550860	7340032	1152612	5949084	7340032	2009520	974304	0	2231082	94	
11010048	11010048	4237724	2863972	8036352	1085800	6015896	7340032	2744104	1782908	0	2395364	162	
11010048	11010048	4237728	2863968	8036352	1067412	6034284	7340032	2736756	1792936	0	2249470	162	
11010048	11010048	3550820	3550876	7340032	1157052	5944644	7340032	2022876	1017356	0	1946348	98	
11010048	11010048	3550836	3550860	7340032	1122492	5979204	7340032	1980556	961196	0	3246758	100	
11010048	11010048	3550848	3550848	7340032	1157668	5944028	7340032	1977808	937452	0	4325213	95	
11010048	11010048	3550836	3550860	7340032	1147636	5954060	7340032	1973408	943820	0	14240249	100	
11010048	11010048	3550848	3550848	7340032	1117304	5984392	7340032	2023468	1029568	0	2608501	99	
11010048	11010048	3550840	3550856	7340032	1718656	5383040	7340032	1489900	0	0	1130022	0	
11010048	11010048	3550828	3550868	7340032	1724176	5377520	7340032	1519708	0	0	1090566	0	
11010048	11010048	3550840	3550856	7340032	862980	6238716	7340032	1765068	1019320	0	1583610	99	
11010048	11010048	3550840	3550856	7340032	959004	6142692	7340032	2273804	1479628	0	2602564	97	
