b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
25165824	25165824	8116216	8116232	16777216	32944	16199504	16777216	384400	381656	0	692916	99	
25165824	25165824	8116224	8116224	16777216	33560	16198888	16777216	26528	708	0	258221	25	
25165824	25165824	8116220	8116228	16777216	32948	16199500	16777216	30656	24100	0	224139	93	
25165824	25165824	8116224	8116224	16777216	14704	16217744	16777216	20440	5736	0	169320	87	
25165824	25165824	8116224	8116224	16777216	66688	16165760	16777216	18868	13820	0	227290	93	
25165824	25165824	8116224	8116224	16777216	452848	15779600	16777216	332936	4084	0	480858	80	
25165824	25165824	8116220	8116228	16777216	456992	15775456	16777216	340064	4952	0	386019	1	
25165824	25165824	8116220	8116228	16777216	511888	15720560	16777216	335304	13360	0	524139	3	
25165824	25165824	8116208	8116240	16777216	576136	15656312	16777216	436956	228	0	413203	0	
25165824	25165824	8116208	8116240	16777216	510776	15721672	16777216	432460	11956	0	526437	2	
25165824	25165824	8116196	8116252	16777216	824544	15407904	16777216	655104	7588	0	521143	1	
25165824	25165824	8116208	8116240	16777216	508032	15724416	16777216	337764	5796	0	363597	0	
25165824	25165824	8116208	8116240	16777216	801324	15431124	16777216	653228	5584	0	461349	1	
25165824	25165824	8116208	8116240	16777216	843792	15388656	16777216	644084	532	0	506807	0	
25165824	25165824	8116216	8116232	16777216	509496	15722952	16777216	331304	2212	0	337172	0	
25165824	25165824	8116212	8116236	16777216	431656	15800792	16777216	329112	2704	0	381065	0	
25165824	25165824	8116224	8116224	16777216	429396	15803052	16777216	321356	0	0	354677	0	
25165824	25165824	8116220	8116228	16777216	418204	15814244	16777216	322344	0	0	352076	0	
25165824	25165824	8116224	8116224	16777216	848872	15383576	16777216	648904	1108	0	510696	0	
25165824	25165824	8116216	8116232	16777216	846148	15386300	16777216	642148	672	0	487691	0	
25165824	25165824	8116212	8116236	16777216	456036	15776412	16777216	330712	180	0	486375	0	
25165824	25165824	8116224	8116224	16777216	393812	15838636	16777216	330536	4148	0	309922	1	
25165824	25165824	8116224	8116224	16777216	507904	15724544	16777216	326968	0	0	311431	0	
