b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
28311552	28311552	9130752	0	18874368	34812	9095940	18874368	384588	381768	0	834287	99	
28311552	28311552	9130752	0	18874368	68340	9062412	18874368	27208	708	0	216070	25	
28311552	28311552	9130752	0	18874368	131256	8999496	18874368	41532	24052	0	360101	90	
28311552	28311552	9130752	0	18874368	33276	9097476	18874368	19728	16956	0	201173	97	
28311552	28311552	9130744	8	18874368	129904	9000848	18874368	71292	2020	0	381952	72	
28311552	28311552	9130752	0	18874368	424056	8706696	18874368	420716	63708	0	743724	91	
28311552	28311552	9130748	4	18874368	520720	8610032	18874368	720196	349000	0	854684	97	
28311552	28311552	9130740	12	18874368	895880	8234872	18874368	916448	260036	0	977491	70	
28311552	28311552	9130752	0	18874368	513120	8617632	18874368	337800	7852	0	482031	1	
28311552	28311552	9130752	0	18874368	850540	8280212	18874368	660496	8608	0	634810	2	
28311552	28311552	9130736	16	18874368	865688	8265064	18874368	662308	4440	0	580789	0	
28311552	28311552	9130732	20	18874368	452652	8678100	18874368	333024	10876	0	470030	1	
28311552	28311552	9130732	20	18874368	715188	8415564	18874368	570784	844	0	499628	0	
28311552	28311552	9130752	0	18874368	812780	8317972	18874368	651260	1624	0	538999	0	
28311552	28311552	9130748	4	18874368	452688	8678064	18874368	329800	2560	0	424957	0	
28311552	28311552	9130720	32	18874368	802524	8328228	18874368	648028	864	0	485912	0	
28311552	28311552	9130748	4	18874368	405556	8725196	18874368	327184	0	0	457196	0	
28311552	28311552	9130744	8	18874368	794208	8336544	18874368	647864	808	0	593530	0	
28311552	28311552	9130748	4	18874368	507872	8622880	18874368	329696	0	0	464250	0	
28311552	28311552	9130736	16	18874368	865036	8265716	18874368	644636	3320	0	724506	1	
28311552	28311552	9130736	16	18874368	422444	8708308	18874368	321388	0	0	527942	0	
28311552	28311552	9130744	8	18874368	833248	8297504	18874368	641436	56	0	553178	0	
28311552	28311552	9130752	0	18874368	387696	8743056	18874368	321288	0	0	377923	0	
28311552	28311552	9130744	8	18874368	826600	8304152	18874368	641356	0	0	516833	0	
28311552	28311552	9130740	12	18874368	425852	8704900	18874368	321848	28	0	396732	0	
28311552	28311552	9130752	0	18874368	826592	8304160	18874368	641860	564	0	560560	0	
28311552	28311552	9130752	0	18874368	426728	8704024	18874368	321236	0	0	480209	0	
28311552	28311552	9130728	24	18874368	827424	8303328	18874368	641404	0	0	517405	0	
28311552	28311552	9130740	12	18874368	457552	8673200	18874368	321260	0	0	456792	0	
28311552	28311552	9130744	8	18874368	801904	8328848	18874368	640008	0	0	589698	0	
28311552	28311552	9130736	16	18874368	809696	8321056	18874368	647112	0	0	569112	0	
28311552	28311552	9130724	28	18874368	433344	8697408	18874368	349084	0	0	574543	0	
28311552	28311552	9130740	12	18874368	796016	8334736	18874368	647076	0	0	690886	0	
28311552	28311552	9130744	8	18874368	460136	8670616	18874368	342148	0	0	548841	0	
28311552	28311552	9130744	8	18874368	827744	8303008	18874368	647056	0	0	628319	0	
28311552	28311552	9130744	8	18874368	540576	8590176	18874368	326364	0	0	448693	0	
28311552	28311552	9130736	16	18874368	784376	8346376	18874368	647624	0	0	619345	0	
28311552	28311552	9130748	4	18874368	452308	8678444	18874368	326784	396	0	418901	0	
28311552	28311552	9130748	4	18874368	846076	8284676	18874368	647944	0	0	572361	0	
28311552	28311552	9130736	16	18874368	425844	8704908	18874368	327432	876	0	446565	0	
28311552	28311552	9130744	8	18874368	828256	8302496	18874368	647068	0	0	625591	0	
28311552	28311552	9130744	8	18874368	400300	8730452	18874368	326388	0	0	514705	0	
28311552	28311552	9130744	8	18874368	777140	8353612	18874368	647080	0	0	622113	0	
28311552	28311552	9130744	8	18874368	451184	8679568	18874368	327100	0	0	413329	0	
28311552	28311552	9130744	8	18874368	818820	8311932	18874368	647752	672	0	648528	0	
28311552	28311552	9130744	8	18874368	427020	8703732	18874368	326376	0	0	466619	0	
28311552	28311552	9130736	16	18874368	774224	8356528	18874368	645692	0	0	660014	0	
28311552	28311552	9130752	0	18874368	467248	8663504	18874368	326536	0	0	455227	0	
28311552	28311552	9130744	8	18874368	798520	8332232	18874368	641392	0	0	504095	0	
28311552	28311552	9130728	24	18874368	451528	8679224	18874368	326384	0	0	423284	0	
28311552	28311552	9130748	4	18874368	801240	8329512	18874368	641296	0	0	599284	0	
28311552	28311552	9130752	0	18874368	420196	8710556	18874368	325360	0	0	357173	0	
28311552	28311552	9130744	8	18874368	813320	8317432	18874368	641320	0	0	556739	0	
28311552	28311552	9130748	4	18874368	461152	8669600	18874368	325372	0	0	533445	0	
28311552	28311552	9130752	0	18874368	836172	8294580	18874368	641296	0	0	635496	0	
28311552	28311552	9130724	28	18874368	454496	8676256	18874368	321320	0	0	425986	0	
28311552	28311552	9130752	0	18874368	838068	8292684	18874368	641320	0	0	525181	0	
28311552	28311552	9130752	0	18874368	391156	8739596	18874368	321280	0	0	437374	0	
28311552	28311552	9130752	0	18874368	797300	8333452	18874368	641320	0	0	526048	0	
28311552	28311552	9130748	4	18874368	455932	8674820	18874368	321392	0	0	484000	0	
28311552	28311552	9130752	0	18874368	803376	8327376	18874368	641308	0	0	529756	0	
