b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
12582912	12582912	4058020	92	8388608	33340	4024772	8388608	37368	36676	0	139965	97	
12582912	12582912	4058020	92	8388608	636	4057476	8388608	692	56	0	89258	8	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	49488	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	37549	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	54566	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	40822	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	35732	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	36070	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	35721	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	35105	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	36540	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	36259	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	34172	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	34504	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	35600	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	34871	0	
12582912	12582912	4058112	0	8388608	932	4057180	8388608	932	0	0	61835	0	
