b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
33030144	33030144	10652532	10652556	22020096	873480	20431608	22020096	734536	74412	0	1179202	6	
33030144	33030144	10652532	10652556	22020096	65936	21239152	22020096	47652	220	0	187391	0	
33030144	33030144	10652532	10652556	22020096	1565880	19739208	22020096	1301532	1028	0	1233751	2	
33030144	33030144	10652532	10652556	22020096	936256	20368832	22020096	779316	0	0	1196142	0	
33030144	33030144	10652532	10652556	22020096	227364	21077724	22020096	204200	64	0	414447	0	
33030144	33030144	10652528	10652560	22020096	79048	21226040	22020096	77000	24	0	233054	0	
33030144	33030144	10652532	10652556	22020096	1467440	19837648	22020096	1215012	0	0	1231786	0	
33030144	33030144	10652532	10652556	22020096	865432	20439656	22020096	716452	852	0	945994	0	
33030144	33030144	10652532	10652556	22020096	161664	21143424	22020096	140360	468	0	315476	0	
33030144	33030144	10652532	10652556	22020096	1609768	19695320	22020096	1375208	22256	0	1400803	15	
33030144	33030144	10652532	10652556	22020096	1038268	20266820	22020096	848024	0	0	1064468	0	
33030144	33030144	10652532	10652556	22020096	263692	21041396	22020096	197144	312	0	519420	0	
33030144	33030144	10652532	10652556	22020096	100044	21205044	22020096	81264	0	0	281886	0	
33030144	33030144	10652532	10652556	22020096	1458560	19846528	22020096	1211588	0	0	1086263	0	
33030144	33030144	10652532	10652556	22020096	899860	20405228	22020096	726448	0	0	1198077	0	
33030144	33030144	10652532	10652556	22020096	164424	21140664	22020096	137716	936	0	358333	0	
33030144	33030144	10652532	10652556	22020096	1660976	19644112	22020096	1359892	0	0	1506376	0	
33030144	33030144	10652532	10652556	22020096	988948	20316140	22020096	837064	72	0	1198826	0	
33030144	33030144	10652532	10652556	22020096	202564	21102524	22020096	180252	0	0	395738	0	
33030144	33030144	10652520	10652568	22020096	105164	21199924	22020096	86172	0	0	316603	0	
33030144	33030144	10652532	10652556	22020096	1418232	19886856	22020096	1211852	0	0	1249450	0	
33030144	33030144	10652532	10652556	22020096	900692	20404396	22020096	747412	0	0	1080527	0	
33030144	33030144	10652532	10652556	22020096	141944	21163144	22020096	118652	0	0	382523	0	
33030144	33030144	10652540	10652548	22020096	77564	21227524	22020096	53920	0	0	270188	0	
33030144	33030144	10652532	10652556	22020096	1399252	19905836	22020096	1158512	0	0	1129207	0	
33030144	33030144	10652532	10652556	22020096	830844	20474244	22020096	695412	0	0	1065385	0	
33030144	33030144	10652528	10652560	22020096	157024	21148064	22020096	133092	0	0	346658	0	
33030144	33030144	10652532	10652556	22020096	1571960	19733128	22020096	1340392	0	0	1155841	0	
33030144	33030144	10652532	10652556	22020096	1033988	20271100	22020096	844872	0	0	1084047	0	
33030144	33030144	10652532	10652556	22020096	209444	21095644	22020096	186352	0	0	447350	0	
33030144	33030144	10652532	10652556	22020096	105244	21199844	22020096	86504	0	0	305956	0	
33030144	33030144	10652532	10652556	22020096	1434660	19870428	22020096	1212352	0	0	1362823	0	
33030144	33030144	10652532	10652556	22020096	931656	20373432	22020096	742852	0	0	1179239	0	
33030144	33030144	10652532	10652556	22020096	163664	21141424	22020096	139172	0	0	432893	0	
33030144	33030144	10652532	10652556	22020096	1628756	19676332	22020096	1358592	0	0	1173737	0	
33030144	33030144	10652532	10652556	22020096	1075096	20229992	22020096	849572	0	0	1126358	0	
33030144	33030144	10652532	10652556	22020096	182784	21122304	22020096	160632	0	0	365709	0	
33030144	33030144	10652544	10652544	22020096	104644	21200444	22020096	85144	0	0	259111	0	
33030144	33030144	10652532	10652556	22020096	1435520	19869568	22020096	1218612	0	0	1252165	0	
33030144	33030144	10652532	10652556	22020096	868180	20436908	22020096	739612	0	0	1108951	0	
33030144	33030144	10652532	10652556	22020096	158924	21146164	22020096	127052	0	0	331369	0	
33030144	33030144	10652536	10652552	22020096	77484	21227604	22020096	53192	0	0	181649	0	
33030144	33030144	10652532	10652556	22020096	1378044	19927044	22020096	1163052	0	0	1033462	0	
33030144	33030144	10652532	10652556	22020096	864344	20440744	22020096	699872	0	0	1019021	0	
33030144	33030144	10652544	10652544	22020096	147764	21157324	22020096	125812	0	0	289422	0	
33030144	33030144	10652532	10652556	22020096	1599968	19705120	22020096	1335052	0	0	1236290	0	
33030144	33030144	10652532	10652556	22020096	1061536	20243552	22020096	843792	0	0	1025208	0	
33030144	33030144	10652532	10652556	22020096	217704	21087384	22020096	195312	0	0	475600	0	
33030144	33030144	10652500	10652588	22020096	78808	21226280	22020096	77044	600	0	244217	0	
33030144	33030144	10652532	10652556	22020096	1446960	19858128	22020096	1206432	0	0	1293145	0	
33030144	33030144	10652532	10652556	22020096	867652	20437436	22020096	726952	0	0	1038723	0	
33030144	33030144	10652532	10652556	22020096	163704	21141384	22020096	142404	0	0	326445	0	
33030144	33030144	10652532	10652556	22020096	1628196	19676892	22020096	1359604	552	0	1105943	0	
33030144	33030144	10652532	10652556	22020096	970824	20334264	22020096	846032	0	0	1273248	0	
33030144	33030144	10652532	10652556	22020096	327772	20977316	22020096	249492	0	0	712326	0	
33030144	33030144	10652536	10652552	22020096	100184	21204904	22020096	81344	0	0	248378	0	
33030144	33030144	10652532	10652556	22020096	1421572	19883516	22020096	1212032	0	0	1021256	0	
33030144	33030144	10652532	10652556	22020096	915140	20389948	22020096	737792	0	0	1096935	0	
33030144	33030144	10652532	10652556	22020096	163024	21142064	22020096	140772	0	0	369394	0	
33030144	33030144	10652532	10652556	22020096	1627176	19677912	22020096	1356712	0	0	1252430	0	
33030144	33030144	10652532	10652556	22020096	982364	20322724	22020096	847372	0	0	996305	0	
33030144	33030144	10652532	10652556	22020096	299320	21005768	22020096	233112	0	0	554386	0	
33030144	33030144	10652528	10652560	22020096	101204	21203884	22020096	82436	0	0	228409	0	
