b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
17301504	17301504	5579904	0	11534336	98424	5481480	11534336	69280	57580	0	329351	91	
17301504	17301504	5579904	0	11534336	33964	5545940	11534336	13132	10652	0	305216	91	
17301504	17301504	165424	5414480	11534336	0	5579904	11534336	4232	4232	0	638694	170	
17301504	17301504	5579900	4	11534336	124980	5454924	11534336	37808	0	0	172238	0	
17301504	17301504	5579896	8	11534336	188644	5391260	11534336	102600	9372	0	233732	24	
17301504	17301504	5579900	4	11534336	33284	5546620	11534336	207488	206220	0	142969	221	
17301504	17301504	5579900	4	11534336	32824	5547080	11534336	1560	1172	0	168457	92	
17301504	17301504	5579896	8	11534336	32948	5546956	11534336	305936	305572	0	184184	78755	
17301504	17301504	5579900	4	11534336	268	5579636	11534336	458412	458144	0	207697	125863	
17301504	17301504	5579900	4	11534336	96	5579808	11534336	340	244	0	113676	91	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	686904	686880	0	233662	715500	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	24	0	0	90606	0	
17301504	17301504	5579896	8	11534336	864	5579040	11534336	864	0	0	95910	0	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	792	768	0	89051	88	
17301504	17301504	5579900	4	11534336	628	5579276	11534336	1031012	1030384	0	317784	4293266	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	628	604	0	93924	96	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	24	0	0	75039	0	
17301504	17301504	5579900	4	11534336	96	5579808	11534336	96	0	0	75273	0	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	24	0	0	76231	0	
17301504	17301504	5579900	4	11534336	33188	5546716	11534336	1546936	1545640	0	419342	6440166	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	1296	1272	0	120640	98	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	24	0	0	82322	0	
17301504	17301504	5579904	0	11534336	172	5579732	11534336	172	0	0	96456	0	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	100	76	0	110915	44	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	24	0	0	86854	0	
17301504	17301504	5579896	8	11534336	852	5579052	11534336	852	0	0	87056	0	
17301504	17301504	5579900	4	11534336	24	5579880	11534336	780	756	0	132454	88	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	2318548	2318524	0	535591	9660516	
17301504	17301504	5579900	4	11534336	1392	5578512	11534336	1392	0	0	88545	0	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	1320	1296	0	100564	93	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	24	0	0	81495	0	
17301504	17301504	5579900	4	11534336	76	5579828	11534336	76	0	0	79560	0	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	52	28	0	87454	36	
17301504	17301504	5579904	0	11534336	288	5579616	11534336	288	0	0	102343	0	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	288	264	0	106088	91	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	24	0	0	81250	0	
17301504	17301504	5579896	8	11534336	140	5579764	11534336	140	0	0	95080	0	
17301504	17301504	5579896	8	11534336	24	5579880	11534336	80	56	0	102414	40	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	24	0	0	79059	0	
17301504	17301504	5579904	0	11534336	96	5579808	11534336	3477948	3477852	0	756002	14491050	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	24	0	0	100595	0	
17301504	17301504	5579900	4	11534336	80	5579824	11534336	80	0	0	82621	0	
17301504	17301504	5579904	0	11534336	24	5579880	11534336	80	56	0	84043	70	
17301504	17301504	5579900	4	11534336	96	5579808	11534336	96	0	0	79703	0	
