b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
25165824	25165824	8116220	4	16777216	131084	7985140	16777216	69748	65424	0	639575	96	
25165824	25165824	367872	7748352	16777216	0	8116224	16777216	7420	7420	0	780609	171	
25165824	25165824	8116224	0	16777216	125720	7990504	16777216	71376	0	0	244287	0	
25165824	25165824	8116216	8	16777216	2264	8113960	16777216	148276	146012	0	247414	204	
25165824	25165824	8116224	0	16777216	720	8115504	16777216	308120	307400	0	231252	13577	
25165824	25165824	8116220	4	16777216	340	8115884	16777216	458912	458572	0	220640	63690	
25165824	25165824	8116216	8	16777216	72	8116152	16777216	388	316	0	126456	92	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	686904	686880	0	225997	954000	
25165824	25165824	8116220	4	16777216	360	8115864	16777216	360	0	0	110794	0	
25165824	25165824	8116220	4	16777216	820	8115404	16777216	1031540	1030720	0	334116	286311	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	820	796	0	209487	97	
25165824	25165824	8116216	8	16777216	96	8116128	16777216	96	0	0	81591	0	
25165824	25165824	8116224	0	16777216	96	8116128	16777216	96	0	0	83066	0	
25165824	25165824	8116220	4	16777216	1032	8115192	16777216	1546672	1545640	0	391712	1610041	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	1032	1008	0	124618	97	
25165824	25165824	8116216	8	16777216	100	8116124	16777216	100	0	0	119453	0	
25165824	25165824	8116216	8	16777216	384	8115840	16777216	460	76	0	115671	76	
25165824	25165824	8116224	0	16777216	972	8115252	16777216	972	0	0	122184	0	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	2319424	2319400	0	706618	238621	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	24	0	0	100920	0	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	24	0	0	83498	0	
25165824	25165824	8116220	4	16777216	1804	8114420	16777216	1804	0	0	105359	0	
25165824	25165824	8116220	4	16777216	360	8115864	16777216	2068	1708	0	128601	94	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	288	264	0	107779	73	
25165824	25165824	8116224	0	16777216	80	8116144	16777216	80	0	0	102248	0	
25165824	25165824	8116216	8	16777216	24	8116200	16777216	80	56	0	108146	70	
25165824	25165824	8116216	8	16777216	84	8116140	16777216	84	0	0	99885	0	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	3477876	3477852	0	728183	4140300	
25165824	25165824	8116224	0	16777216	80	8116144	16777216	80	0	0	102415	0	
25165824	25165824	8116220	4	16777216	96	8116128	16777216	152	56	0	132704	70	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	24	0	0	84821	0	
25165824	25165824	8116224	0	16777216	100	8116124	16777216	100	0	0	83987	0	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	100	76	0	87377	76	
25165824	25165824	8116216	8	16777216	96	8116128	16777216	96	0	0	84043	0	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	24	0	0	84873	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	82638	0	
25165824	25165824	8116216	8	16777216	556	8115668	16777216	556	0	0	106477	0	
25165824	25165824	8116216	8	16777216	34316	8081908	16777216	4076	460	0	136182	82	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	3616	3592	0	111423	99	
25165824	25165824	8116216	8	16777216	96	8116128	16777216	5216940	5216844	0	1151768	21736850	
25165824	25165824	65652	8050572	16777216	0	8116224	16777216	23580	23580	0	1596620	24562	
25165824	25165824	8116220	4	16777216	2608	8113616	16777216	2608	0	0	121599	0	
25165824	25165824	8116220	4	16777216	80	8116144	16777216	2664	2584	0	135972	99	
25165824	25165824	8116220	4	16777216	96	8116128	16777216	152	56	0	117335	70	
25165824	25165824	8116220	4	16777216	360	8115864	16777216	360	0	0	87322	0	
25165824	25165824	8116216	8	16777216	556	8115668	16777216	892	336	0	96138	93	
25165824	25165824	8116224	0	16777216	96	8116128	16777216	628	532	0	119337	95	
25165824	25165824	8116216	8	16777216	24	8116200	16777216	24	0	0	87066	0	
25165824	25165824	8116216	8	16777216	24	8116200	16777216	24	0	0	94148	0	
25165824	25165824	8116224	0	16777216	180	8116044	16777216	180	0	0	110059	0	
25165824	25165824	8116220	4	16777216	1688	8114536	16777216	1772	84	0	136636	46	
25165824	25165824	8116224	0	16777216	24	8116200	16777216	1688	1664	0	128852	98	
25165824	25165824	8116216	8	16777216	96	8116128	16777216	96	0	0	88056	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	85793	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	85762	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	86554	0	
25165824	25165824	8116216	8	16777216	24	8116200	16777216	24	0	0	118503	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	83593	0	
25165824	25165824	8116208	16	16777216	12	8116212	16777216	7825344	7825332	0	1458762	32605550	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	106869	0	
25165824	25165824	8116216	8	16777216	48	8116176	16777216	48	0	0	87593	0	
25165824	25165824	8116220	4	16777216	124	8116100	16777216	124	0	0	105656	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	124	100	0	110995	80	
25165824	25165824	8116216	8	16777216	96	8116128	16777216	96	0	0	89540	0	
25165824	25165824	8116220	4	16777216	24	8116200	16777216	24	0	0	86871	0	
