b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
22020096	22020096	7101696	7101696	14680064	848080	13355312	14680064	1536980	796844	0	1341788	92	
22020096	22020096	7101696	7101696	14680064	499848	13703544	14680064	574316	242180	0	452917	32	
22020096	22020096	7269148	6934244	14856192	343316	13860076	14680064	728564	440040	0	676053	132	
22020096	22020096	7100220	7103172	14680064	395836	13807556	14680064	495132	232412	0	324014	80	
22020096	22020096	7096808	7106584	14680064	865420	13337972	14680064	867592	204632	0	690959	77	
22020096	22020096	7101696	7101696	14680064	514208	13689184	14680064	532420	161272	0	442031	24	
22020096	22020096	7269176	6934216	14856192	332272	13871120	14680064	678048	423512	0	833650	114	
22020096	22020096	7101660	7101732	14680064	403416	13799976	14680064	532268	226984	0	462543	89	
22020096	22020096	7099540	7103852	14680064	454060	13749332	14680064	447572	201764	0	321804	66	
22020096	22020096	7269180	6934212	14856192	472768	13730624	14680064	662356	332488	0	406046	135	
22020096	22020096	7101468	7101924	14680064	403416	13799976	14680064	547352	249732	0	385759	75	
22020096	22020096	7083380	7120012	14680064	233384	13970008	14680064	383564	203472	0	317473	68	
22020096	22020096	7269168	6934224	14856192	427216	13776176	14680064	609292	308224	0	565506	171	
22020096	22020096	7101676	7101716	14680064	421156	13782236	14680064	549828	270364	0	479966	89	
22020096	22020096	7086268	7117124	14680064	222344	13981048	14680064	365904	206072	0	300353	73	
22020096	22020096	7269180	6934212	14856192	432000	13771392	14680064	625736	300552	0	311344	188	
22020096	22020096	7101540	7101852	14680064	403416	13799976	14680064	578080	277988	0	450656	85	
22020096	22020096	7101676	7101716	14680064	343972	13859420	14680064	408148	202628	0	374957	67	
22020096	22020096	7269172	6934220	14856192	453400	13749992	14680064	633932	317108	0	580939	154	
22020096	22020096	7101684	7101708	14680064	403416	13799976	14680064	540848	262160	0	582633	82	
22020096	22020096	7101692	7101700	14680064	516660	13686732	14680064	366488	0	0	288510	0	
22020096	22020096	7244344	6959048	14856192	797600	13405792	14680064	1162588	477892	0	740708	130	
22020096	22020096	7101688	7101704	14680064	608188	13595204	14680064	641048	225452	0	532283	32	
22020096	22020096	7101684	7101708	14680064	1664648	12538744	14680064	1642936	282840	0	2131671	68	
22020096	22020096	7269156	6934236	14856192	320772	13882620	14680064	573752	302712	0	465222	22	
22020096	22020096	7070972	7132420	14680064	580772	13622620	14680064	701520	240020	0	388447	88	
22020096	22020096	7101568	7101824	14680064	343972	13859420	14680064	436488	164348	0	377473	35	
22020096	22020096	7269184	6934208	14856192	371032	13832360	14680064	645416	423296	0	347161	155	
22020096	22020096	7085668	7117724	14680064	516400	13686992	14680064	648900	191060	0	381096	86	
22020096	22020096	7097956	7105436	14680064	343972	13859420	14680064	443460	160688	0	310589	35	
22020096	22020096	7269184	6934208	14856192	409952	13793440	14680064	645444	423108	0	401165	149	
22020096	22020096	7085668	7117724	14680064	642156	13561236	14680064	649020	191288	0	397977	86	
