b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
31457280	31457280	10143972	10146588	20971520	409508	19881052	20971520	1226732	935512	0	1803108	95	
31457280	31457280	10312724	9977836	21147648	480064	19810496	20971520	816744	428832	0	737572	147	
31457280	31457280	10145264	10145296	20971520	794312	19496248	20971520	943088	311164	0	745951	80	
31457280	31457280	10312668	9977892	21147648	817548	19473012	20971520	1023676	466016	0	626275	73	
31457280	31457280	10136572	10153988	20971520	580112	19710448	20971520	757328	318484	0	527832	57	
31457280	31457280	10312756	9977804	21147648	549356	19741204	20971520	945060	476168	0	830403	108	
31457280	31457280	10143668	10146892	20971520	547344	19743216	20971520	641232	302260	0	426086	64	
31457280	31457280	10145212	10145348	20971520	406264	19884296	20971520	576632	307568	0	459154	90	
31457280	31457280	10312752	9977808	21147648	562632	19727928	20971520	806312	374812	0	656997	139	
31457280	31457280	10145268	10145292	20971520	2438564	17851996	20971520	2414700	299388	0	3250836	69	
31457280	31457280	10307760	9982800	21147648	521864	19768696	20971520	863576	437680	0	560301	20	
31457280	31457280	10145268	10145292	20971520	665012	19625548	20971520	851436	298240	0	712590	70	
31457280	31457280	10273008	10017552	21147648	771288	19519272	20971520	1121776	476148	0	959129	86	
31457280	31457280	10145268	10145292	20971520	853360	19437200	20971520	946556	199788	0	712248	30	
31457280	31457280	10312660	9977900	21147648	472352	19818208	20971520	822644	464656	0	383832	62	
31457280	31457280	10145276	10145284	20971520	723908	19566652	20971520	849052	309832	0	497210	86	
31457280	31457280	10277152	10013408	21147648	461372	19829188	20971520	814616	463604	0	816078	85	
31457280	31457280	10144588	10145972	20971520	498476	19792084	20971520	462760	0	0	329828	0	
31457280	31457280	10312732	9977828	21147648	514096	19776464	20971520	969384	568164	0	803762	122	
31457280	31457280	10145268	10145292	20971520	446344	19844216	20971520	689284	340620	0	524468	84	
31457280	31457280	10145276	10145284	20971520	438356	19852204	20971520	731780	340708	0	442809	97	
31457280	31457280	10312752	9977808	21147648	791160	19499400	20971520	993476	443412	0	915001	113	
31457280	31457280	10128936	10161624	20971520	2471332	17819228	20971520	2382116	261980	0	3159602	47	
31457280	31457280	10307324	9983236	21147648	567648	19722912	20971520	867096	437564	0	428392	20	
31457280	31457280	10145276	10145284	20971520	599476	19691084	20971520	829832	297904	0	657759	69	
31457280	31457280	10312768	9977792	21147648	544576	19745984	20971520	857308	475972	0	511966	89	
31457280	31457280	10145256	10145304	20971520	403416	19887144	20971520	634600	298028	0	404369	78	
31457280	31457280	10307740	9982820	21147648	715656	19574904	20971520	1099576	462184	0	944527	137	
31457280	31457280	10145276	10145284	20971520	848240	19442320	20971520	953692	213064	0	700588	33	
31457280	31457280	10312768	9977792	21147648	535020	19755540	20971520	829136	463588	0	441246	62	
31457280	31457280	10145268	10145292	20971520	720712	19569848	20971520	817276	309448	0	401929	84	
31457280	31457280	10280984	10009576	21147648	420196	19870364	20971520	801208	463652	0	528132	91	
31457280	31457280	10135944	10154616	20971520	789640	19500920	20971520	959524	310128	0	672965	91	
31457280	31457280	10308592	9981968	21147648	418072	19872488	20971520	765292	463620	0	410364	71	
31457280	31457280	10145272	10145288	20971520	406264	19884296	20971520	599760	289136	0	383316	95	
31457280	31457280	10312764	9977796	21147648	465844	19824716	20971520	793028	462268	0	578980	148	
31457280	31457280	10144976	10145584	20971520	547344	19743216	20971520	628924	268404	0	397561	81	
31457280	31457280	10312392	9978168	21147648	400308	19890252	20971520	824184	506168	0	570532	140	
31457280	31457280	10145268	10145292	20971520	547344	19743216	20971520	621248	268096	0	344687	84	
31457280	31457280	10310708	9979852	21147648	439032	19851528	20971520	791864	473964	0	432843	134	
31457280	31457280	10114612	10175948	20971520	945720	19344840	20971520	1151232	299408	0	963736	94	
31457280	31457280	10145280	10145280	20971520	2384916	17905644	20971520	2355444	206460	0	3193785	24	
31457280	31457280	10236556	10054004	21147648	578920	19711640	20971520	833916	435760	0	433156	20	
31457280	31457280	10145264	10145296	20971520	1104868	19185692	20971520	1142240	336716	0	1293585	84	
31457280	31457280	10312556	9978004	21147648	468636	19821924	20971520	754996	438928	0	419043	54	
31457280	31457280	10145272	10145288	20971520	432940	19857620	20971520	632240	297368	0	520249	94	
31457280	31457280	10312756	9977804	21147648	617828	19672732	20971520	1021748	460480	0	801131	137	
31457280	31457280	10145280	10145280	20971520	926720	19363840	20971520	967124	212412	0	888664	37	
31457280	31457280	10312764	9977796	21147648	490548	19800012	20971520	812144	461836	0	653476	61	
31457280	31457280	10145280	10145280	20971520	625300	19665260	20971520	804760	308828	0	427999	88	
31457280	31457280	10265996	10024564	21147648	475044	19815516	20971520	832032	461836	0	696123	93	
31457280	31457280	10145280	10145280	20971520	467080	19823480	20971520	685488	309260	0	449413	83	
31457280	31457280	10312756	9977804	21147648	409508	19881052	20971520	781520	462060	0	673690	122	
31457280	31457280	10132352	10158208	20971520	475620	19814940	20971520	631392	288404	0	655113	90	
31457280	31457280	10312764	9977796	21147648	795568	19494992	20971520	728796	167488	0	597252	0	
31457280	31457280	10145256	10145304	20971520	486176	19804384	20971520	881500	532644	0	492842	94	
31457280	31457280	10137052	10153508	20971520	440676	19849884	20971520	612636	308020	0	428982	88	
31457280	31457280	10312756	9977804	21147648	910644	19379916	20971520	1176996	410288	0	797068	134	
31457280	31457280	10145272	10145288	20971520	1664952	18625608	20971520	1732156	314664	0	2020646	41	
