b_initial_y_size_0	b_max_y_size_1	b_used_2	b_available_3	b_committed_4	a_used_5	a_available_6	a_committed_7	a_survived_8	a_promoted_9	a_copied_10	a_time_in_ns_11	promotion_rate_12
3145728	3145728	1149736	879320	2244608	167984	1861072	2097152	500464	364720	0	239849	84	
3145728	3145728	1420152	608904	2539520	196	2028860	2097152	406280	406084	0	55957	299	
3145728	3145728	1014528	1014528	2097152	204	2028852	2097152	264	60	0	41965	30	
3145728	3145728	1014528	1014528	2097152	48	2029008	2097152	240	192	0	90019	94	
3145728	3145728	1014528	1014528	2097152	24	2029032	2097152	36	12	0	27379	25	
3145728	3145728	1014528	1014528	2097152	36	2029020	2097152	36	0	0	22075	0	
3145728	3145728	1014528	1014528	2097152	108	2028948	2097152	108	0	0	28214	0	
3145728	3145728	1014528	1014528	2097152	36	2029020	2097152	108	72	0	24877	66	
3145728	3145728	1014528	1014528	2097152	252	2028804	2097152	252	0	0	24069	0	
3145728	3145728	1014528	1014528	2097152	36	2029020	2097152	252	216	0	29239	85	
3145728	3145728	1014528	1014528	2097152	48	2029008	2097152	48	0	0	31346	0	
3145728	3145728	1014528	1014528	2097152	24	2029032	2097152	48	24	0	22834	50	
3145728	3145728	1014528	1014528	2097152	156	2028900	2097152	156	0	0	118948	0	
3145728	3145728	1014528	1014528	2097152	216	2028840	2097152	264	48	0	33742	30	
3145728	3145728	1014528	1014528	2097152	108	2028948	2097152	216	108	0	26189	50	
3145728	3145728	1014528	1014528	2097152	108	2028948	2097152	108	0	0	23181	0	
3145728	3145728	1014528	1014528	2097152	156	2028900	2097152	156	0	0	58618	0	
3145728	3145728	1014528	1014528	2097152	0	2029056	2097152	48	48	0	33101	30	
3145728	3145728	1284940	744116	2392064	728	2028328	2097152	271144	270416	0	39262	0	
3145728	3145728	1014380	1014676	2097152	43620	1985436	2097152	26848	328	0	164820	45	
